Time(Iteration),UpperConfidenceBound,ThompsonSampling,PerturbedHistoryExploration
0,0.3957757644783451,0.34333452834071343,0.3957757644783451
1,0.848766525610458,0.8585520114323704,0.848766525610458
2,1.1908593305305413,1.3884485980299912,1.1908593305305413
3,1.5942929963140375,1.763517293570149,1.5942929963140375
4,2.041037644379927,2.093562586341644,2.041037644379927
5,2.437872557323847,2.580887349052194,2.437872557323847
6,2.9328193079459064,2.9006041797433664,2.9328193079459064
7,3.304658266970775,3.3450168064954475,3.304658266970775
8,3.7048721648694545,3.7308060959128895,3.7048721648694545
9,4.011311221591743,4.033603142699355,4.011311221591743
10,4.438685983633579,4.415442921261674,4.438685983633579
11,4.826110567634236,4.872209094666412,4.826110567634236
12,5.25290794044149,5.346162701808901,5.25290794044149
13,5.701717777243175,5.750427643073486,5.701717777243175
14,6.133600200446748,6.149112977002421,6.133600200446748
15,6.586457223330081,6.577417065714059,6.586457223330081
16,6.977693233513703,6.969244485961154,6.977693233513703
17,7.477270234053201,7.31534278245026,7.477270234053201
18,7.872558457704227,7.7835807935017725,7.872558457704227
19,8.302028014502357,8.204330150562742,8.302028014502357
20,8.660641633884419,8.585729880653975,8.660641633884419
21,9.104423322912233,8.950517331307006,9.104423322912233
22,9.5275719400797,9.244273611569742,9.5275719400797
23,9.974699737465967,9.609181507176215,9.974699737465967
24,10.449442483161516,9.80787522313547,10.449442483161516
25,10.56821137210172,10.069973208393401,10.746352072638341
26,10.66780787724593,10.392304709773871,10.832787696439592
27,10.789387622002426,10.713422486948842,10.954960309378665
28,10.939880966944365,10.873126793807257,11.113344747608377
29,11.12644825407795,11.191994946612759,11.335295483382584
30,11.296710570464464,11.40390404280697,11.522617147975678
31,11.415012739398527,11.62274718856479,11.722787621572484
32,11.522130476323218,11.712244834887011,11.962887129731545
33,11.731274493851096,11.915203456510405,12.21584356625221
34,11.850719962080898,11.992953347096599,12.307643440860005
35,11.94888878640274,12.18259429384865,12.57849079615597
36,12.169412674747367,12.305309629027414,12.822936781087275
37,12.40866802878479,12.42863932421754,13.126209643671535
38,12.531815764012169,12.595429701736201,13.265273873354525
39,12.651024393819286,12.730795577141024,13.505389431289132
40,12.82968396542274,12.816012895948301,13.696175036782758
41,13.042547851351625,12.967006739819686,13.919952307100136
42,13.183751372676497,13.050055779349066,14.096358635252589
43,13.2918459526764,13.176311894478687,14.277715242714558
44,13.380411331148228,13.306339977342542,14.520578383652884
45,13.498362481567023,13.413021440086045,14.694585937283586
46,13.596772602780268,13.50411825292594,14.925170201840075
47,13.63772452047923,13.580178768836538,15.142371840753109
48,13.77277722317904,13.711719292107338,15.489553975097413
49,13.888167578147545,13.828511629917946,15.670263346663896
50,14.018709988569176,13.968655739489467,15.818730455311933
51,14.195872731906965,14.08270997591697,16.030333863225167
52,14.331615863898113,14.169093529539632,16.26788901920046
53,14.441759745314908,14.27332592225664,16.48231326184858
54,14.519973325322088,14.371313361139986,16.715672125778454
55,14.658306641473322,14.505868705744174,17.012334034657314
56,14.824440197154956,14.613969224418337,17.23324193509289
57,14.935645969193533,14.735893832374757,17.361189908478543
58,15.078302667827767,14.846384933310835,17.530334455300498
59,15.18394951746686,14.997472100177202,17.772223641878504
60,15.251318105904776,15.142009614260491,17.951380662459805
61,15.325772839732954,15.1915019747424,18.155531711181844
62,15.407361990957288,15.3040006988487,18.37865137649523
63,15.469859522550019,15.519950630901656,18.56610594720088
64,15.668974844458452,15.570145361694145,18.73422248322434
65,15.864902802297227,15.746344935315577,19.01952359223323
66,16.085322898533338,15.823645652263664,19.298483756365954
67,16.24873769755533,16.0031832557156,19.456358840776122
68,16.402084833511687,16.17534596076455,19.59635019515219
69,16.61158593834524,16.289285993034685,19.83992428194035
70,16.726359018355478,16.36387853760624,20.125254656470897
71,16.841147099737945,16.479729484565603,20.27768606112493
72,17.012336837029412,16.58206862494816,20.418075912397228
73,17.107498301957357,16.58206862494816,20.600070080390648
74,17.214839064311125,16.632843652739666,20.745375490377732
75,17.333117576727624,16.725088882472157,20.960693609489475
76,17.52826073548606,16.844396026760677,21.166944122366726
77,17.755693476218998,16.936206902969538,21.322225988712503
78,17.93915120693162,16.980683168264676,21.477659856891638
79,18.102558418533814,17.060884683674992,21.715868536219098
80,18.293679021367247,17.133057063838503,21.98574823852524
81,18.400647749215633,17.192381622155118,22.277047117216604
82,18.471011763367297,17.260402714786863,22.546505487587822
83,18.560171186220106,17.339003342019645,22.707742127580495
84,18.71425938521965,17.39476761249233,22.84282407423746
85,18.814259245805125,17.39476761249233,22.97022192933542
86,18.879306943870997,17.525674580940525,23.145677951354706
87,19.026973372330353,17.76993668188157,23.419317244715657
88,19.12342161646938,17.899848696376697,23.669499039882478
89,19.198678990403824,17.904757295274525,23.937830756328204
90,19.32673734565267,17.980339591664382,24.129684223587084
91,19.406937998526505,18.02400532998027,24.33116054684491
92,19.452196234937233,18.05197127777156,24.500593059927994
93,19.484811116370324,18.091202304955505,24.76923917248734
94,19.589970975185032,18.16191890090746,24.943512211839213
95,19.688580927514685,18.233600863323673,25.19919757699362
96,19.794519266828537,18.27102212808067,25.50098854751261
97,19.866572092808788,18.314962332880423,25.751528322775318
98,19.92630189468636,18.319165818693502,25.905658883144167
99,19.962124391696506,18.352204615833664,26.07261507438532
100,20.064415245225796,18.44444762604606,26.372091432818912
101,20.131535868785846,18.446448202737272,26.5825026660204
102,20.24208927568436,18.485865362588584,26.69045745961539
103,20.33956337489413,18.568294719521653,26.923355846709732
104,20.455538626106414,18.64374308740958,27.094098695183856
105,20.524389505363196,18.7222833706863,27.275040393159536
106,20.61703329474185,18.74339711409535,27.480921273869104
