Time(Iteration),UCBLinearTheta,TSLinearTheta,PHELinearTheta
0,0.9666996492121178,0.9945483321990233,0.9696828425719254
1,0.9462696882305821,0.9597562796321217,0.9368219059399259
2,0.9393215895740405,0.9349946135050636,0.9055782800990411
3,0.8990089417261771,0.8911028280061608,0.8657032787026108
4,0.8809449517755118,0.8719528521194718,0.8356199087806487
5,0.8761648339315447,0.8087378413732134,0.8034866598215201
6,0.844790285016931,0.7645502817068996,0.7685919674983763
7,0.8424243392270231,0.759412092610234,0.75668955279452
8,0.8147782471755697,0.7511635729058315,0.738771963969762
9,0.8307447491921339,0.7435598333197262,0.7297303749502341
10,0.8321312291059648,0.7401937656382536,0.7083713531851397
11,0.8263171062121801,0.7363647190158753,0.6938034588270837
12,0.8178557543513886,0.7190267732765372,0.6879876364447501
13,0.8454058797693362,0.7160840350208441,0.6785453106372571
14,0.8428469365084783,0.7250194674951027,0.6710468359748558
15,0.8605996591215268,0.7025261469036336,0.6651001623969692
16,0.8570322684529295,0.6769868823872975,0.6596369167462253
17,0.847483290023747,0.6745955071946659,0.662360378780469
18,0.8438013221922173,0.6727856110319477,0.6582197783276846
19,0.835659360385457,0.6751337451156869,0.6506143290607558
20,0.8346314075508271,0.6614535434710758,0.6458854609450583
21,0.8397596211849182,0.6618370395906246,0.6427371746663273
22,0.8285616166245342,0.6574288433239677,0.6398158074064277
23,0.8371980221243793,0.6384211654452102,0.642951007234847
24,0.8320239944326986,0.6417022849464671,0.639611259553574
25,0.8356529415696425,0.62995914647037,0.6404677202026144
26,0.8355343427292985,0.6289310505036546,0.6405306154872473
27,0.8353537326788544,0.6275713695057957,0.6401877455396628
28,0.8342586223427804,0.6236008316429797,0.6360540911329039
29,0.8252764068078623,0.612838180773658,0.6361328199414127
30,0.8134281737910382,0.6112664969008634,0.6345062304071206
31,0.813094968449527,0.607836563081448,0.6316422116355508
32,0.8145552152130231,0.6057598273446281,0.633765900940017
33,0.8148499691750979,0.6053128813436228,0.6339247865269407
34,0.8169486382510822,0.6091912253203875,0.6331904646579173
35,0.8180909325096207,0.5915811013359683,0.6295362865220492
36,0.8230571092045438,0.5884673205783011,0.6289553383541338
37,0.8188020405652658,0.5832352799060472,0.6297027383142462
38,0.8186209753713456,0.5836253911646339,0.6266218444377784
39,0.8189622268431902,0.5797933524065428,0.6219851116583458
40,0.818874834103954,0.5815353380869825,0.6226922804015803
41,0.8036340965589126,0.5813479627254216,0.6234795896679973
