Time(Iteration),UCBLinear,TSLinear,PHELinear
0,0.5282351270250017,0.46126869874651427,0.5282351270250017
1,0.9202283688997488,0.8452949239314481,0.8606757462477367
2,1.2738368644321902,1.2232557308365517,1.3872954106170325
3,1.6730470568396079,1.6877127306750448,1.7258304787174068
4,2.1463261451257436,2.0466222044290765,2.0352085097357677
5,2.5621421056901807,2.4889466054809617,2.541440809369119
6,2.9771748510091425,2.8450712705479413,2.974954957662884
7,3.339316286719709,3.243653257687715,3.439038387348412
8,3.716026117546465,3.6347143446438297,3.841489451747445
9,4.037201721706608,4.045639758781577,4.1901571461617575
10,4.4522375377948595,4.390849624194834,4.601968199564938
11,4.767261055216391,4.73252458210159,5.025683508780102
12,5.154557918192229,4.980840484439955,5.4767279605772865
13,5.597106928063528,5.41843862845235,5.9092901126113535
14,5.936515348623715,5.787154268680562,6.349548296679393
15,6.3915693065325145,6.202381920356837,6.787871669199966
16,6.642036550430309,6.559166514062225,7.096749742287308
17,7.149545545276385,6.945166382441336,7.552744298736407
18,7.578218716883886,7.387372549854557,7.9153137435365535
19,7.9017238916834485,7.717158588364446,8.258678269106131
20,8.173837844697939,8.07816449481513,8.560384052126768
21,8.518801843571596,8.474786772207539,8.829908928431621
22,8.794072013939102,8.875884864146736,9.265051033693258
23,9.105278031025929,9.20728828770781,9.706691900737194
24,9.438450570974274,9.410278825769282,10.185307158573028
25,9.774202733505177,9.807816289373964,10.63174255427918
26,10.046672334833147,10.21597655904932,10.930550396437942
27,10.414485580510277,10.576089803743656,11.123521710939109
28,10.718172115735722,10.878390538073113,11.419298381110071
29,11.005400466999774,11.188885735333454,11.789837730917046
30,11.305760189195208,11.502644584175973,12.051762868025126
31,11.612831186707174,11.842160686567885,12.331137949749007
32,11.97285699161709,12.122737302227328,12.630331046014991
33,12.2299864914628,12.435354437707577,12.950592294274637
34,12.452098328415243,12.810519177028272,13.226386459936629
35,12.674583694446492,13.06118421096556,13.462903853923674
36,12.949914503916508,13.38242239843992,13.754110316504498
37,13.203396103888142,13.757565996640727,14.031401520591634
38,13.55528690658571,14.054372555988483,14.259981318871919
39,13.739361119556204,14.436320386239498,14.529182022390291
40,14.056586683086067,14.751950759207713,14.75830490548428
41,14.408285561340861,15.079959840878857,14.974033464887043
42,14.773397471980129,15.41138703077747,15.24613526154612
43,15.13336190924123,15.743261888237274,15.504429552142364
44,15.284192521428945,16.05865857598399,15.75203750719937
45,15.4749937137447,16.299172090838905,15.92850784940411
46,15.68031515810371,16.556333108495952,16.13658297049272
47,15.879343464554434,16.926813360677457,16.330939018465134
48,16.093727087971548,17.19029795881837,16.52922670325998
49,16.392884638313973,17.55660890071851,16.752345182100875
50,16.632201780022534,17.861647486935805,17.014700190627046
51,16.824594949625777,18.286379104669116,17.238818457192007
52,17.02539286144854,18.60510802060203,17.41620809210416
53,17.293666295922513,18.88313488211664,17.761391353624948
54,17.5396837307894,19.174452747085372,17.979305153442844
55,17.83432098093081,19.404807157430188,18.16862265599304
56,18.161087260623482,19.635965935133946,18.48331870164322
57,18.404290548648945,19.927510957833892,18.689462379744793
58,18.570149378542308,20.197664728420172,18.89468022684838
59,18.791835303609744,20.44449986675711,19.18687999999506
60,19.021290697446368,20.77610352225205,19.508386304748665
61,19.3332544532155,21.055782350167807,19.79350199052314
62,19.60101029649323,21.331336354942145,20.105245168587945
63,19.809204276699198,21.64060517483096,20.370420160582416
64,20.075128837274285,21.95492109237776,20.61642166758669
65,20.299226766892865,22.321024999634762,20.87744818517526
66,20.597885721283138,22.659428395149398,21.149625482163774
67,20.983177571239665,22.903409850651308,21.39406609051326
68,21.373017755871945,23.125738421301616,21.68703419040532
69,21.645113324489806,23.480455993711832,21.95954798194702
70,21.972785346394424,23.768989290931742,22.207690873298944
71,22.222606073487807,24.123011646347813,22.515784378388233
72,22.38786582192826,24.45931110105294,22.779685600033506
73,22.80293627148351,24.694509660522943,23.07296818379375
74,23.035990531793725,25.014945403094174,23.330750164665112
75,23.367534602684795,25.313256298319537,23.591105161022774
76,23.74192782210512,25.56687075962291,23.909471195797547
77,24.00096427915755,25.82898711890855,24.215953893057883
78,24.239923211060788,26.172864071032365,24.58067487463356
79,24.424998461114768,26.402687825691764,24.84125651914741
80,24.614351960669897,26.617273028237634,25.03635946271719
81,24.822234332605724,26.88863156881688,25.281005985527877
82,25.100338560433027,27.192163969387575,25.545801844676863
83,25.4275115808123,27.589844453583815,25.75595659737915
84,25.703267980662627,27.836818144045196,25.92579993262698
85,25.92882787921887,28.14449115798533,26.17003675831674
86,26.161888041101083,28.419549217063615,26.427586900303947
87,26.405629513934265,28.647849919155014,26.663589071054112
88,26.72625592529737,28.836148602747596,26.92161551412618
89,27.00943715683922,29.13619064156547,27.13498370911114
90,27.274849317421705,29.454178445302126,27.315174141233665
91,27.589000802101282,29.689326506354746,27.57271022964006
92,27.853534607309097,30.003410574240483,27.733875621940093
93,28.186601016144998,30.287484398291735,27.965618441626845
94,28.475813773235227,30.53404343244633,28.150304154379853
95,28.77538625443981,30.845282428230348,28.318691807670966
96,28.999809954993175,31.141733153178233,28.516421832033593
97,29.207336127665666,31.449008787758146,28.7112865202428
98,29.362329712051473,31.684370324830486,29.010002179826593
99,29.57289848370411,31.934604647694925,29.248044782107815
100,29.717296487565,32.189118598056204,29.473188903170175
101,29.89197475045439,32.444809673915735,29.6279197011877
102,30.053685571302815,32.677633098980756,29.892416749447722
103,30.225447770963804,32.91137203372815,30.219541991074983
104,30.41476677177648,33.15078525157633,30.416044037757672
105,30.595607251261363,33.45421602171321,30.633015940119265
106,30.718427587346344,33.78601767170664,30.800060680024654
107,30.87688075947595,34.04056498385263,31.004152445294572
108,30.955199224563216,34.30460856292447,31.194779673241612
109,31.17463092842245,34.58270345262263,31.39399669143422
110,31.42905444485719,34.83568741494379,31.60545736922233
111,31.628923775234945,35.187488178114236,31.76220159118905
112,31.730605080456805,35.41330868846301,31.996452656436134
113,31.81572891621289,35.703765536834574,32.17392014498874
114,31.99675165533761,35.98634003568604,32.4188771676228
115,32.14152787242836,36.31164405586655,32.596170882316
116,32.23805762569832,36.5833936257701,32.72517312123314
117,32.334587378968266,36.80980742167223,32.96895096683078
118,32.51335220583444,37.12584337265627,33.111544199194825
119,32.70698363068986,37.33010995965745,33.33878777965361
120,32.87246721553588,37.58320303415279,33.47186821590431
121,32.99877439693583,37.83539634517177,33.6695724080033
122,33.075535653872194,38.03468826058359,33.80835786459825
123,33.15104140568436,38.33283361905415,34.01653609463625
124,33.30286944481276,38.55885949613854,34.15957288092598
125,33.48905596736856,38.898495789345546,34.32527389695971
126,33.63074582135694,39.17653585883288,34.65754695982465
127,33.810040640403706,39.52691007455121,34.78803161559945
128,34.01471417345627,39.72687832332005,34.932974006470445
129,34.17114124268804,40.05779340511903,35.060272856017676
130,34.338663461700705,40.23412632542221,35.29194261837349
131,34.51766230327709,40.400193907247996,35.445472059953325
132,34.71674998712275,40.643088554276225,35.624799285973786
133,34.917793332701436,40.92908617567614,35.842935984521
134,35.09326743917798,41.150962535132976,35.992446044191624
135,35.27225037407693,41.41535387289592,36.159646333696664
136,35.42595013913392,41.715358606864115,36.32484243608676
137,35.57380555789128,42.04757166010786,36.494098727191115
138,35.73959962393103,42.337349165492796,36.70914881044635
139,35.87247155578641,42.47931754246524,36.8692986222607
140,36.063627366093726,42.70250687311543,36.97581901072157
141,36.23279553566241,42.959661736287295,37.08518463708222
142,36.46507969938699,43.15605794430641,37.34861698216
143,36.609895616035416,43.40905231446117,37.60442211208456
144,36.76875590438248,43.657577929961406,37.75024765533319
145,36.96918127865449,43.849017653690915,37.892024150609274
146,37.12485241887606,44.040839755223416,38.098202312392445
147,37.24205534382162,44.3389146401805,38.264860694870364
148,37.323913421769916,44.53378841630959,38.50651965299345
149,37.405771499718206,44.8027551965835,38.68883351810054
150,37.47216930563552,45.009238814411674,38.86475266521035
151,37.621898085738295,45.283614798813275,38.97542120407398
152,37.730075965783094,45.50873588858836,39.077155011968095
153,37.84392464090242,45.821931704672195,39.335916930487926
154,37.91661757960927,46.002711699049954,39.541507244994726
155,37.98931051831612,46.261712646527165,39.762233910201516
156,38.222141356411925,46.52669030855223,39.88498120096928
157,38.405635069200656,46.721536432679336,40.02658404650137
158,38.6037240419668,47.04811979678507,40.19004213294996
159,38.790750731578825,47.20000944394566,40.306826772544525
160,39.00342535298156,47.420508085911905,40.40757782439624
161,39.245179126307235,47.58715243065659,40.66304447846205
162,39.34744173550505,47.69720303484147,40.83064492454492
163,39.461655948266,48.05096473396979,41.022678195180525
164,39.64710545495982,48.3202791027167,41.18580250983393
165,39.75658128942273,48.57566900479333,41.33390651086604
166,39.877504053093595,48.79985480860583,41.424426175726104
167,40.032292228199154,49.058418039228854,41.58474899456907
168,40.09294696057769,49.363937022678996,41.750475081000125
169,40.30913894976818,49.563560383673504,41.943011875910614
170,40.58067338919396,49.769125592282194,42.101272771652965
171,40.8155255815931,50.07092295106345,42.257605037956495
172,40.95047525645096,50.326748554492255,42.36968858948912
173,41.1506050244832,50.4804853409937,42.570486575637936
174,41.29731032478843,50.749385305860166,42.70230366740422
175,41.461473268241164,51.02112374669668,42.89167466466403
176,41.61404206339828,51.33490427396457,43.021235262796814
177,41.723420266194594,51.530841568807055,43.18813221913001
178,41.94196620584382,51.73332391561591,43.36608391468145
179,42.1901520045567,51.869144301381574,43.54081657785467
180,42.38607678516774,52.06877379053517,43.72674673257692
181,42.5046441034275,52.328390614858826,43.921143661420004
182,42.59731714391116,52.56869568398234,44.12378542733013
183,42.68999018439483,52.74467035083982,44.359292829635024
184,42.80232623958155,53.08427174982561,44.48256891515024
185,42.94710102876862,53.32299169391109,44.63990251699199
186,43.101388070970664,53.54705339353224,44.81160107945209
187,43.226312303350944,53.847055662787376,45.010709256787884
188,43.31497719345887,53.97013879592656,45.1511738783161
189,43.469013312213654,54.19676956969389,45.36993683947436
190,43.60695023670074,54.32624702871135,45.534942298685166
191,43.74488716118782,54.42571405204552,45.7339769246979
192,43.859867974039574,54.55896396725319,45.89359848457393
193,43.96745896647254,54.74408905184832,46.07382319792099
194,44.074962041419155,55.00417129383855,46.28922124265791
195,44.16337177262001,55.17108010978833,46.40809722205329
196,44.28075072359324,55.503122117490605,46.567906382406235
197,44.39942713302746,55.65536334090399,46.723032834225975
198,44.548383801490175,55.81605843006874,46.8074709371164
