Time(Iteration),UCBLinear,TSLinear,PHELinear
0,0.24199301990379984,0.3386074189678017,0.270091281304591
1,0.4889232258902566,0.6023640931225096,0.4602161042457011
2,0.6681777213945097,0.790126105890707,0.7074022215400104
3,0.8172529076246084,1.0292177459722667,0.9707880148130299
4,1.0196460378869008,1.310318281481398,1.2661979065765774
5,1.1775380588813853,1.6745519699880524,1.5642772457846803
6,1.405283286829509,1.989233426166494,1.7931577379920693
7,1.525093293371302,2.170509352048453,2.046905890066489
8,1.7597389385244195,2.3552424543752624,2.2207588441696577
9,1.9220083156095658,2.4973055657648415,2.4950207112445435
10,2.049232797977766,2.6633744510002466,2.6276231657249767
11,2.2866561367307123,2.88930736531814,2.905223133627561
12,2.4873043209866164,3.1086591459501784,3.1735240198986125
13,2.6187849012083655,3.2330888792503067,3.432173173341211
14,2.9013978813308183,3.4437284574441995,3.578657309557304
15,3.0515936600005538,3.582489139276112,3.7209216262486295
16,3.2690390750519334,3.743243126281373,4.0151404035065905
17,3.3772491959952378,3.9128068521598145,4.2484453406737845
18,3.4596796608447145,4.092658499282675,4.565371105715213
19,3.646672945208009,4.270880683962267,4.823742166331662
20,3.763425080710069,4.473834035555322,5.0798374508720805
21,3.949337823992772,4.6899728450094536,5.305961399282802
22,4.138078894615654,4.931809145706575,5.470534104304021
23,4.308660418572925,5.046567842598057,5.727437862858097
24,4.529839042133728,5.119395813970479,5.914181399544306
25,4.667937356759722,5.32379144491958,6.1588947235767755
26,4.846334521162651,5.497751508826333,6.417112613473719
27,4.942032192553404,5.578275698885506,6.553552662112857
28,5.130686209504361,5.74042988221955,6.730184399171671
29,5.234017068238511,5.88394571306314,6.92527308500632
30,5.490990039436882,6.055021012147128,7.080958004388738
31,5.703496430416352,6.206395009542123,7.314726093698367
32,5.886338949227449,6.33481359605725,7.370769263610681
33,6.024692758710804,6.448944564460911,7.471283553652555
34,6.219917583945585,6.593644304140116,7.640205050253508
35,6.389061196597064,6.825326386801443,7.856088470683884
36,6.45391984863752,6.986289229845255,7.980114897728926
37,6.6674881788475115,7.111030593374847,8.166913536969421
38,6.73943694391013,7.251636776632688,8.391319583593324
39,6.853582030362027,7.311530881207188,8.482324749254
40,7.026693893681217,7.43455918566754,8.646023311936153
41,7.139494448426182,7.63426955017991,8.733174590836851
42,7.194889389158708,7.715171143450472,8.86788575500939
43,7.335756583814595,7.794804484366551,8.93635851201076
44,7.424100841209802,7.951336133627163,9.030224128802857
45,7.58390380927232,8.100945673566915,9.398915093689531
46,7.6509409137154325,8.227065782244273,9.538239370862195
47,7.788965639108946,8.440193722160801,9.758414435949742
48,7.903237484982474,8.571428672282106,9.863356316023252
49,7.941279649062698,8.71850407050539,10.01796690844813
50,8.089345574808656,8.927626739328053,10.156041866753169
51,8.161140701497292,9.060006616145365,10.394673775404701
52,8.326552660397414,9.17000864359662,10.526161088570287
53,8.386107800852312,9.29559362948088,10.574835392176462
54,8.42531007446512,9.395495554488644,10.73938813080948
55,8.512318979453612,9.505786433139239,10.890693535523551
56,8.624542366868486,9.580922895616506,10.980310357743077
57,8.719622443646262,9.706628991430112,11.137730236548714
58,8.838471303653403,9.824855567588013,11.253644826253915
59,8.933377166712933,9.933848651002785,11.325666802718192
60,8.968693152158776,10.06751533693814,11.440558268201555
61,9.089365386553647,10.16646129821458,11.578970139160294
62,9.144505394713352,10.307726767495152,11.649479398689214
63,9.275311570727693,10.490283246843408,11.813542731051385
64,9.299033254857978,10.545549803570948,11.931540925510394
65,9.326548144747209,10.56921323927236,12.011793765647214
66,9.419375996219612,10.649390299633101,12.151227893139009
67,9.463071195725398,10.750939761633806,12.251542081148628
68,9.59078886452079,10.86140228430841,12.304516600295564
69,9.631826838206846,10.914876159092007,12.448718372408502
70,9.738643620488872,11.075681993128693,12.544765909668806
71,9.79809905004316,11.224306699015393,12.74987804472222
72,9.893456902740622,11.318634500186487,12.888827216436189
73,9.956214367387897,11.476651381897266,13.001595269073778
74,10.066085733476086,11.574642385038254,13.076793878675579
75,10.180864863360489,11.675261033402926,13.210235457488986
76,10.193251507182827,11.77973101852735,13.300559523044162
77,10.254779256631924,11.900536291792546,13.465566447810957
78,10.297068433543588,11.974923251703213,13.615506353070804
79,10.376395981371903,12.093127634883968,13.666839705307646
80,10.428324941386165,12.130019078818647,13.822373131847517
81,10.53775852240321,12.232341089381206,13.983160970723691
82,10.632347620212514,12.311337706443632,14.029990567294774
83,10.698637648220664,12.390265742469413,14.236980119280778
84,10.758719715201451,12.487194903125179,14.300202748521253
85,10.816441753489695,12.523274046526556,14.462294233025077
86,10.938075784170376,12.639949377878361,14.550938530898978
87,10.994653936660262,12.711511247934403,14.693864012129314
88,11.032365071767643,12.826218755930517,14.845755658273646
89,11.073001476160247,12.894033991828303,15.048023686502969
90,11.156443411695353,12.926468336719157,15.18460008401052
91,11.2052259734036,13.050423002938512,15.281834912379702
92,11.29179718096198,13.146160638387192,15.3795538840089
93,11.351962106786091,13.27327334682152,15.581292657012444
94,11.456590344478355,13.403885696953816,15.716645401811846
95,11.50115126213761,13.508308183460946,15.728068379358481
96,11.541753533959222,13.64221277908548,15.793995050802883
97,11.703744962353806,13.771743715276946,15.93482884597436
98,11.771410659901981,13.860082689222219,16.089923173703557
99,11.817555725749195,13.932980247116186,16.18674379296966
100,11.855770473741874,14.051722041463648,16.31622492669432
101,11.960275100162773,14.183830121157587,16.52085801725335
102,12.046128182350817,14.260267128620123,16.654039981230916
103,12.076313217964467,14.354050929581941,16.727360316137208
104,12.14019353436376,14.37293181544158,16.8448791335171
105,12.192661800714884,14.495637617477069,16.9262174059766
106,12.195794765737737,14.509254943466322,16.980524133482625
107,12.277612486304031,14.68032389086063,17.149950608674764
108,12.341085290417016,14.777589470520521,17.244669809887764
109,12.36039660233458,14.89065886021836,17.351138212327946
110,12.46863036399062,14.99540816031232,17.5056704868931
111,12.473209929386057,15.096402833448888,17.576735554604024
112,12.538646466911167,15.154957012213448,17.71248795352012
113,12.596364958973343,15.289975277867413,17.835840109476614
114,12.640403274463718,15.33088464796327,17.8985426048835
115,12.667721978917315,15.414150071377714,18.006494973844003
116,12.773058179273901,15.497700033382078,18.127891990016334
117,12.847740065881306,15.569540932954023,18.219306292065443
118,12.920830829909221,15.661425298844813,18.371107889514583
119,12.982256901221017,15.766169964417278,18.52899849268895
120,13.054316933477637,15.890238016720096,18.614013156394655
121,13.239272672685185,15.946510486468664,18.773415565618066
122,13.29957334818414,16.035453497878652,18.953762587586066
123,13.30817168210207,16.067910280219348,19.028282354981062
124,13.404166597247738,16.140197244036944,19.216235988660877
125,13.526313826825438,16.19829086937679,19.326828138200757
126,13.564817086284398,16.312733198417362,19.4130277550069
127,13.574547682035142,16.350521088874864,19.51777577989379
128,13.731802947150413,16.399199190864216,19.57222478346113
129,13.78269490187545,16.44349623925547,19.70381408304241
130,13.851560933485917,16.533323495766115,19.855465015459874
131,13.936580000330867,16.614357429281522,19.990639753702688
132,14.004566302056137,16.718060265184477,20.05884772481054
133,14.092739503025632,16.839453623188586,20.16586795006424
134,14.131799104413531,16.872413176550744,20.253099837059036
135,14.131799104413531,16.97887028870413,20.357242465069557
136,14.206519303709722,17.084801779034564,20.550922770978097
137,14.236940291702037,17.14045201506306,20.634438352553413
138,14.316952612566826,17.205394197452563,20.706733707372546
139,14.48435490289646,17.272068907893857,20.772882776411663
140,14.561186741027523,17.308396261957274,20.990429017069193
141,14.656345758551714,17.395183481265708,21.12350770524709
142,14.691649211715855,17.466569497209214,21.16409440288483
143,14.752729788896513,17.57210988961769,21.281880687263346
144,14.824020890050756,17.623294297698216,21.364077094928454
145,14.858593674084764,17.70421303851637,21.44094636145116
146,14.88283982062465,17.759885780950547,21.537114450803152
147,15.011294662504216,17.84367592079135,21.570642629019595
148,15.038140209778998,17.888611418738684,21.674798415769704
149,15.127131941383695,17.965487368557845,21.802142971619205
150,15.208387386601459,18.0913128044779,21.902363341513396
151,15.255844279642565,18.155351729655727,21.993914644906404
152,15.279803855869096,18.265800432719118,22.066918630919453
153,15.283950277159835,18.294686876214374,22.17697823545818
154,15.358869392487733,18.402652359299697,22.32802986166191
155,15.386218900989084,18.448111904420383,22.39363982170101
156,15.43240760722895,18.50454611702723,22.49904132790406
157,15.472219198474363,18.561477140991144,22.62467133832992
