Time(Iteration),UCBLinear,TSLinear,PHELinear
0,0.1253752554504856,0.13504305614611237,0.11468339183582166
1,0.245944638895434,0.1917972825667772,0.21987596838083526
2,0.33526664964374503,0.3022231561463751,0.27462195770645936
3,0.40807761473100984,0.4256655069852228,0.39721174161178546
4,0.4574920331515586,0.535034946339864,0.5086049626704467
5,0.5707774032481542,0.6338989756131161,0.573940056108518
6,0.7199077870940283,0.7716600351322922,0.6588278988617715
7,0.7867131983059713,0.8359010742866649,0.720174325729768
8,0.8731696625901749,0.9108768707759699,0.7994244784486981
9,0.9646624289076374,1.0085391835412014,0.8961754076443981
10,1.011596271178367,1.074322930209059,0.9838507530597258
11,1.1131756691366572,1.1612653403886344,1.0176419258998626
12,1.2248025080125942,1.2973670582745456,1.1234291495133466
13,1.348929007786463,1.3892202833800122,1.1972821895912467
14,1.4072026522568415,1.4639024743631293,1.2287809645476684
15,1.5246057437793363,1.49998474155211,1.3094537248135971
16,1.6079677721443315,1.584384687207074,1.3865666504554817
17,1.7275882539899043,1.7005085702293208,1.4929242884005522
18,1.8657435594262979,1.7484712673318819,1.5978200732236554
19,1.97252426237532,1.828342169472838,1.6648197797184665
20,2.1134990674497653,1.9283179752755637,1.7666507230611839
21,2.245333144863286,1.9957675933669676,1.8482161208077432
22,2.3398185606034536,2.0948279612873737,1.9136154873924145
23,2.449347096772712,2.1501691792978526,1.9382526860096754
24,2.570594628266421,2.2402720185024743,2.000130839563503
25,2.649269586299735,2.2891360287252858,2.06104783980918
26,2.7094256163339465,2.4114867628753087,2.1351480256868802
27,2.8064313107700665,2.506149668834648,2.233325474171685
28,2.949699622926688,2.608520347097526,2.3403104057534874
29,3.0162736113221156,2.67575908419293,2.4578396141437455
30,3.105998513911304,2.7277070786627546,2.568124109616368
31,3.1777685180996333,2.796166605550694,2.633360524103018
32,3.2491197075525187,2.8803081080729096,2.7407851181066674
33,3.3625183757685226,2.982439236423184,2.809748674531721
34,3.408416614540858,3.096824471634862,2.9119060760514506
35,3.466858796126057,3.1345298488509705,3.059480420922264
36,3.5105218700870027,3.187390053147687,3.1146822551288893
37,3.549011844520213,3.2554205701927095,3.1928428056072766
38,3.6449177573297233,3.377020798979042,3.2942060133338096
39,3.7119685679940617,3.489338957018343,3.425609182224426
40,3.744061902357995,3.590973669866871,3.5039221636024487
41,3.785332902564444,3.6620974158581854,3.577443478509901
42,3.8665826401714773,3.7337512399103296,3.63315317406535
43,3.9414650970398517,3.808783683511448,3.7671883093766896
44,3.9845895559167084,3.907589093516953,3.830311030093145
45,4.056221638903596,3.977264688045795,3.9534350406939303
46,4.121120065922166,4.072437215076095,4.020340102404829
47,4.178377413607407,4.162999238673559,4.0864915382814075
48,4.240589328986539,4.22510738167225,4.206135864928166
49,4.309287504001364,4.286943493125461,4.292585287241637
50,4.336684479614128,4.338189140233142,4.405101468298339
51,4.395972198560213,4.373569090486791,4.505685107302835
52,4.4743270437687634,4.429359857306848,4.596122248653652
53,4.508045854477222,4.502385469152183,4.6359836525402365
54,4.590294287533489,4.578481054691396,4.705048252299655
55,4.657754813399332,4.637994799003484,4.769704936727352
56,4.749587478073852,4.706884984201676,4.869816956440548
57,4.784308136891113,4.760599397763927,4.9542989266775175
58,4.82060912074844,4.84006177234153,5.048872528935205
59,4.84956247588817,4.942821415140143,5.133545758474227
60,4.8969593731955285,5.043381507858226,5.250988766747596
61,4.962294277733969,5.172025079018992,5.351957949800345
62,4.995129118994816,5.23774371813889,5.402272362395294
63,5.043138722440303,5.279263761190635,5.512384012143272
64,5.116150989570279,5.35546510984002,5.585874594799175
65,5.22087537932334,5.402560192438349,5.648156822289185
66,5.29670936915157,5.462635779800587,5.6988092932360095
67,5.33612234190387,5.51499330121136,5.807056360969341
