Time(Iteration),UCBLinearTheta,TSLinearTheta,PHELinearTheta
0,1.079542814935054,0.9996855896408906,1.024195762254091
1,1.37429419090594,1.0058763060973754,1.129476681371702
2,1.4772666218230337,1.0068215802544709,1.159769283128489
3,1.852901229916894,1.0093012565005832,1.2302548673540845
4,1.934368439121188,1.0084503472721271,1.2431307449776199
5,2.020465309240541,1.0069139817362844,1.2742900110339304
6,2.1719230871108306,1.0062171090876544,1.2865492816855544
7,2.2345018347064114,1.0053105154896733,1.300091243691823
8,2.469832011999492,1.0083373207746908,1.362638066371978
9,2.6747425299292518,1.0083229313694206,1.4172938503504238
10,2.834430380543186,1.0066098806342847,1.4598208504520322
11,2.9194670961163096,1.0098666650706225,1.495166718748027
12,3.064119220160067,1.0117105477893849,1.541627807162961
13,3.194121927622457,1.0068181914605128,1.6193626783106605
14,3.3096210198593043,1.0018877230266996,1.6649182285337338
15,3.356606815374183,1.001659191527406,1.7057043407975185
16,3.400586732817436,0.9971751260258657,1.7146736020410596
17,3.2931530764261163,0.9966737419550802,1.7132598828636199
18,3.3343114509372023,0.9940922459684003,1.7273067789386165
19,3.420006283201748,0.9922092270856637,1.7593606525230499
20,3.5003059826130327,0.9931341606245809,1.7907383405586859
21,3.489098984227803,0.9966793964375578,1.7463232034126548
22,3.5937538579249733,0.9952397038083927,1.7551523507859614
23,3.6746750872519653,0.9939397489777653,1.7628999267768584
24,3.604672365203597,0.9891860847921918,1.7693467427712826
25,3.5611567693306845,0.9872645399923756,1.7313100822158163
26,3.5282008810239303,0.9861405940456545,1.7312549726519393
27,3.471609342181078,0.9872713855257288,1.710298371905011
28,3.457497419467854,0.986050911790689,1.6820885652542308
29,3.4882266067765952,0.9859334287234706,1.668488859303584
30,3.5332189470319015,0.9838632004425026,1.6802248888148656
31,3.4925857153589703,0.982386398913585,1.6663839621042684
32,3.49413510393416,0.9806308495642723,1.6400501582518963
33,3.493556388433562,0.9806342870744154,1.6387099246844312
34,3.530911284649222,0.9829278663825519,1.647514562835092
35,3.509261495260765,0.9836226248168336,1.6198060032859005
36,3.5018160427853084,0.9784549501302772,1.6166264360089762
37,3.508650978092713,0.9777521025804663,1.6014768242524613
38,3.541446593968982,0.9770623508183792,1.6228122879933917
39,3.564118223405888,0.9782670672910875,1.632125486438218
40,3.6107016330816193,0.9752175988139943,1.6380464795103264
41,3.598184296707573,0.9756018321130151,1.6204717966545417
42,3.5961600598309937,0.971538968815451,1.6089533847822242
43,3.621444443728497,0.9699902711343636,1.6064126686781197
44,3.6220393431287405,0.9649864097730857,1.578449631602641
45,3.5995462276106407,0.9680296365679515,1.5591903801452323
46,3.6617142455657734,0.9683804117175747,1.57142956742297
47,3.567211699226616,0.9653981074598204,1.5662456702671386
48,3.5970785166484887,0.9625908527553089,1.5589999708589952
49,3.6197394867009223,0.9644652537666275,1.5599680280963804
50,3.618176428303191,0.9622974937919185,1.554873710974749
51,3.620015787268071,0.9607831213371696,1.5526979979915774
52,3.6076380117840827,0.9556221870934068,1.5461288318950976
53,3.5968527755371786,0.9538666459316378,1.5447104033711885
54,3.616965436710623,0.9529967405151452,1.5452494437904214
55,3.632081794356703,0.9548623112879717,1.5428134924816053
56,3.7230038994229835,0.9558447673568786,1.5459121762087031
57,3.694099118287242,0.9547591441940909,1.5463920595787606
58,3.6621868856052493,0.9531976669575604,1.5427457219648077
59,3.6559190815400635,0.9494243565397638,1.540907701181282
60,3.6530672316242727,0.9490428878510242,1.5384832270180677
61,3.6799041625297746,0.9468699313057577,1.5405394640373955
62,3.7179560134182026,0.9452053742126459,1.5383960417199831
63,3.747556134721248,0.9480471157463313,1.5400202337895004
64,3.735678237057347,0.9478480847923644,1.546267768592434
65,3.7156744392477323,0.9436457751051475,1.537311140278367
66,3.6802618860955802,0.9449624661543584,1.5438103845734925
67,3.648052538101987,0.9457753242120159,1.555053665770137
68,3.6580430030671067,0.9458662371467563,1.549341014824408
69,3.655407834181007,0.9457892206278189,1.5552077785596254
70,3.6479180798621846,0.9456031018358051,1.548275485682105
71,3.6360826554280417,0.9458396480888378,1.542448005424835
72,3.6218763680729196,0.9467340179974192,1.5384753801180933
73,3.621446847291211,0.9485668136090087,1.5375858098949595
74,3.66462771026943,0.9449468982805301,1.5338951845674456
75,3.668346204217761,0.9435022582503935,1.5377106443224915
76,3.684547360708462,0.940767123166931,1.5326418120166465
77,3.722337219784984,0.9410402554817704,1.5395781644011892
