Time(Iteration),UpperConfidenceBound,ThompsonSampling,PerturbedHistoryExploration
0,0.41292592083980295,0.3563455977876361,0.41292592083980295
1,0.7933795239498344,0.8981174270560988,0.7933795239498344
2,1.1882690572322256,1.1800393989233648,1.1882690572322256
3,1.5722424119447564,1.5410331712119003,1.5722424119447564
4,1.9762220515501956,1.8373784397198474,1.9762220515501956
5,2.3229996980036844,2.1249520502165025,2.3229996980036844
6,2.6371048582092818,2.49565058526617,2.6371048582092818
7,3.11171873512796,2.8522064684428154,3.11171873512796
8,3.5731422679207676,3.2848446051708913,3.5731422679207676
9,3.989334333863659,3.6441181726121967,3.989334333863659
10,4.516228370387883,4.123248260363697,4.516228370387883
11,4.8632628234700945,4.443030902392851,4.8632628234700945
12,5.333039658424214,4.872674432681839,5.333039658424214
13,5.74793570960719,5.1789538420739225,5.74793570960719
14,6.210872820762084,5.596367957371626,6.210872820762084
15,6.556988732299283,6.135654749185957,6.556988732299283
16,7.046959724039427,6.57593780025794,7.046959724039427
17,7.466905466544075,6.965965639997785,7.466905466544075
18,7.847631233214706,7.203354713054713,7.847631233214706
19,8.327096076198794,7.696273377326969,8.327096076198794
20,8.621860690649749,8.0925081800195,8.621860690649749
21,8.964249507354868,8.455208595322622,8.964249507354868
22,9.380425404738691,8.777541641271808,9.380425404738691
23,9.834409702167472,9.16600957432046,9.834409702167472
24,10.305795478046324,9.506510105471545,10.305795478046324
25,10.54712679025529,9.990007712329085,10.472936279520663
26,10.813361227110716,10.478453061355747,10.83488431780251
27,11.144834856788062,10.992427180385686,11.178102033543253
28,11.46276708069805,11.415959619117306,11.469102496329072
29,11.813391646361401,11.71366830641068,11.81041932217904
30,11.980596152052845,12.099825862212892,12.075742570447696
31,12.349627369475451,12.552869365746893,12.27776502080506
32,12.714959186322847,12.89988898158035,12.471325166372441
33,13.101909886442709,13.397194719914713,12.809305111533797
34,13.375390599207046,13.846883274853445,13.090800443407364
35,13.720457011679965,14.172857491812143,13.372805608733675
