Time(Iteration),UCBLinear,TSLinear,PHELinear
0,0.3514147025871511,0.3143853899311018,0.36446632651023203
1,0.6505270502348344,0.6203518619628012,0.5869978557441848
2,0.9289852955806728,0.8812818982952153,0.8643892888471336
3,1.1360906993476365,1.1525855480377618,1.1564852722768095
4,1.4060387930832705,1.4158734626968867,1.3970087665248825
5,1.6909494054176246,1.6776228556039388,1.6736161696964174
6,1.8939178091126365,2.0254653928429542,2.0196553938118673
7,2.1033147681049957,2.2446177430642646,2.275162158464554
8,2.3794078295007535,2.5199521800221847,2.6266014890059477
9,2.611775225461879,2.754251761457412,3.0210755805126834
10,2.850688533049987,3.0296129612088456,3.2334976031722227
11,3.1592159711641066,3.287298857242469,3.5317677218559203
12,3.498900115492252,3.5214920749894096,3.842523993031423
13,3.8373886106745303,3.759863324512698,4.176532593235278
14,4.1163873941344304,3.9659758796688287,4.47593666580798
15,4.364632468334486,4.14291176078931,4.775671900080824
16,4.668895497206392,4.359380064370726,5.126413228868222
17,4.991484415946019,4.599592148898434,5.426418556726156
18,5.275696335215768,4.816565615120989,5.727734247564249
19,5.563053150109721,5.00285852356299,5.968092606125321
20,5.857688733891003,5.166698734039232,6.210087689040029
21,6.137993495938303,5.367800001398793,6.524743099260358
22,6.279198489189069,5.5298470473548464,6.823864907373999
23,6.5485128024620725,5.7147014581910875,7.1694343607284
24,6.68006991643211,5.841820869051735,7.474069745103566
25,6.959723363956937,5.96575693673128,7.634698481729442
26,7.135800937056135,6.119201627882201,7.825202057595765
27,7.319519825664133,6.326600084994111,8.019010127668718
28,7.434964573886411,6.49370476162399,8.243798198405058
29,7.678896213013505,6.649697386658626,8.388655813509338
30,7.876516802259092,6.8115456326871335,8.594837940083272
31,8.086013832560528,6.894841427864394,8.78186989329448
32,8.271467418982818,7.051054020256087,8.912274540207944
33,8.434896898141117,7.180959484525071,9.09435098359862
34,8.631517688287047,7.367164797782749,9.304497375114176
35,8.816727178318343,7.4960054898801,9.402323414150263
36,8.904773403440432,7.6217255697065625,9.499922121072803
37,9.00366881261877,7.669911606874112,9.675884121454743
38,9.186220101697284,7.7514180482150055,9.776242882178792
39,9.393750452798573,7.9746693351719955,9.888578696940112
40,9.533273967165256,8.08160734423215,10.026441639710372
41,9.73853121454968,8.17984571563576,10.158683036705385
42,9.804747738124336,8.323791147804572,10.237735614436819
43,9.88652418385831,8.46583123007534,10.322612877296997
44,9.96128282326003,8.503126460686795,10.429807969570675
45,10.018810775613707,8.588569993170863,10.58499961155551
46,10.101801504317873,8.745258387593172,10.745884376744932
47,10.152888494234064,8.80367170759477,10.854276233973327
48,10.27671102424293,8.95550871941106,10.985421020483178
49,10.385609230853927,9.018283285185257,11.123813464603902
50,10.456823244713773,9.10422165670546,11.179789516655253
51,10.538506944026393,9.181221126703342,11.28414495993366
52,10.64822258296669,9.249624537056036,11.387061915476117
53,10.749489780453482,9.345720202894356,11.417347428354628
54,10.83629536960915,9.412774716243025,11.497345867825148
55,10.93945165873788,9.454029989773197,11.571873342071873
56,10.991996489343194,9.547759459889072,11.682406577361931
57,11.073762259281573,9.59033377368441,11.721278547163251
58,11.177527062451144,9.675880119412103,11.802000168924488
59,11.273230404944988,9.73392665427831,11.866069869150717
60,11.349450182535696,9.783754636553368,11.911725331643993
61,11.430068817357087,9.867440329510604,11.97237590145242
62,11.4843465500855,9.930170737876805,11.974171380522566
63,11.58269713532037,10.026488361856135,12.079829381711214
64,11.695480886704297,10.093234820553242,12.173502344471423
65,11.796201380755914,10.154096260649519,12.24714600012068
66,11.956198029134654,10.214312735009496,12.266681564912853
67,12.068031368017373,10.27545975054129,12.331649223383913
68,12.141614777331615,10.34188892800103,12.396012768638851
69,12.18272292458543,10.406318396320911,12.469496550747758
70,12.304025333772445,10.478269687097832,12.501272015398367
71,12.369340060056256,10.531104407463724,12.57984067112582
72,12.5222386994939,10.556459552807578,12.635551449228602
73,12.613912119759252,10.618612102954774,12.692723900970854
74,12.725011530941151,10.665530671212592,12.720717113249389
75,12.86161883924736,10.720504740336999,12.807396946728058
76,12.95331242392903,10.760216530553622,12.827636846299956
77,13.024372541381855,10.847859903342734,12.898331087257816
78,13.108522778521461,10.86904764539102,12.906537352574265
79,13.170526374315994,10.920123829350343,12.942049558671773
80,13.23176023039937,10.978325752332207,12.979760266474457
81,13.279176393810749,11.010073432457201,13.04040997161169
82,13.332321625255712,11.015056596314265,13.085515568427166
83,13.453730082563814,11.034492717303486,13.1141978786551
84,13.58293940910094,11.051733898622953,13.115862510520845
85,13.654584004687601,11.078568334459488,13.135316174637959
86,13.726228600274263,11.102098691951728,13.156196676547342
87,13.794107770465795,11.172044114187287,13.167770751507623
88,13.890073858652192,11.190807897007172,13.171230862443517
89,13.938568228581897,11.225389241165441,13.242088741186032
90,13.975496557510217,11.285508646285034,13.29562772599164
91,14.039190081124227,11.296608114497435,13.310097441654722
92,14.102883604738235,11.370243267277017,13.31830370697117
