Time(Iteration),UpperConfidenceBound,ThompsonSampling,PerturbedHistoryExploration
0,0.23435155648636047,0.31806067345785793,0.23435155648636047
1,0.48721401558441074,0.6276863672412822,0.48721401558441074
2,0.7475718483879993,0.8882725690009927,0.7475718483879993
3,0.9990308897641669,1.0618225423390673,0.9990308897641669
4,1.2967712804959368,1.3324549493967726,1.2967712804959368
5,1.598743323820282,1.6074936379448814,1.598743323820282
6,1.8302664123970893,1.8416179043239744,1.8302664123970893
7,2.09114653502135,2.088063660940774,2.09114653502135
8,2.395793257820448,2.341378563462551,2.395793257820448
9,2.6415533399695557,2.570412651292758,2.6415533399695557
10,2.8879947426301995,2.8223331516926486,2.8879947426301995
11,3.1680198851187673,3.077222551072095,3.1680198851187673
12,3.5034512069070933,3.336151708346177,3.5034512069070933
13,3.785502017748634,3.580190522343692,3.785502017748634
14,4.042666291910994,3.8304117253655257,4.042666291910994
15,4.306125651685043,4.073846111692744,4.306125651685043
16,4.559465494676534,4.380153338283405,4.559465494676534
17,4.753410729988686,4.639466953604013,4.753410729988686
18,5.056358495899408,4.881938963382255,5.056358495899408
19,5.355725682098707,5.148063509216014,5.355725682098707
20,5.623624317770114,5.415120043370677,5.623624317770114
21,5.9019654602819305,5.662434637757733,5.9019654602819305
22,6.1565970332172935,5.949342902673459,6.1565970332172935
23,6.397059838946134,6.2038415282358255,6.397059838946134
24,6.621105804686263,6.4286993057971955,6.621105804686263
25,6.894221353240416,6.635521656465248,6.894221353240416
26,7.124016652217146,6.8716887100199475,7.124016652217146
27,7.4058295247940595,7.136208991578177,7.4058295247940595
28,7.669267908862923,7.347716409534283,7.669267908862923
29,7.91554515874409,7.614813590759485,7.91554515874409
30,8.197003992947398,7.8754107164387595,8.197003992947398
31,8.553251215447927,8.138754174140766,8.553251215447927
32,8.807232443431495,8.369587651249317,8.807232443431495
33,9.078403281997591,8.633387919499759,9.078403281997591
34,9.351580770693293,8.878884971576264,9.351580770693293
35,9.589199337054225,9.071214168513986,9.589199337054225
36,9.89649464088627,9.3459252585475,9.89649464088627
37,10.167709968951417,9.556901990084341,10.167709968951417
38,10.40797048324651,9.823957767166013,10.40797048324651
39,10.72923583705392,10.086031186999026,10.72923583705392
40,11.03470394694064,10.358439490231518,11.03470394694064
41,11.291754434274486,10.638064311087389,11.291754434274486
42,11.582620114826776,10.925860959433919,11.582620114826776
43,11.828841674548642,11.13560237940416,11.828841674548642
44,12.111093071871005,11.401271098932739,12.111093071871005
45,12.398597383310548,11.642866577735855,12.398597383310548
46,12.624841557505361,11.916748371922704,12.624841557505361
47,12.904029092165993,12.169949302486492,12.904029092165993
48,13.162244399428346,12.48077823043473,13.162244399428346
49,13.392867324159344,12.744552078937502,13.392867324159344
50,13.708841943430306,12.970194811245594,13.708841943430306
51,13.978099253237199,13.231773696338433,13.978099253237199
52,14.22449113459893,13.522062396122195,14.22449113459893
53,14.506762938086021,13.732963296930368,14.506762938086021
54,14.747284991259814,14.044553521084577,14.747284991259814
55,15.00829558440887,14.271155861184749,15.00829558440887
56,15.226993334856587,14.504953267646709,15.226993334856587
