Time(Iteration),UCBLinear,TSLinear,PHELinear
0,0.3057916184171522,0.36440849100779704,0.3057916184171522
1,0.6919572905235652,0.6830543843616994,0.6456212682842706
2,1.0340739779620767,1.0781510909587628,1.0899159427984428
3,1.3981365788114375,1.5048169769221817,1.5064917649964227
4,1.8220551760182648,1.8969692089137618,1.8918653893870379
5,2.3153438223734955,2.249023074485271,2.248411649860825
6,2.5927780583229927,2.6122675736084355,2.729351064006919
7,3.041127592266105,2.976461612215605,3.2143920637368106
8,3.466693329481307,3.382090885158032,3.6714028515736374
9,3.834694813609274,3.7893986735942193,4.0079721120625855
10,4.254587897621102,4.140123018587738,4.3620905532201455
11,4.641598030864513,4.547449890746881,4.784138198587021
12,5.057734098919127,4.90077649783569,5.29065806240074
13,5.3851582072273,5.262609973984586,5.746074157178898
14,5.7307286582433,5.676713251759964,6.221223830854219
15,6.114019872152572,6.000915921404046,6.6407417420499515
16,6.522678449385273,6.326453966647336,7.089128365826454
17,6.807196677430364,6.670073811250921,7.5437412916114654
18,7.132183807982455,7.115277695036572,7.9253803383979236
19,7.415335937974899,7.503958562956972,8.303801625286736
20,7.765989759287689,7.857706417045381,8.60938072942354
21,8.152791552112687,8.14171171836492,8.894142526310121
22,8.555779793969027,8.62253342634046,9.173171242321107
23,9.029546505870071,8.9965275722642,9.526313113784436
24,9.312672599271655,9.429175579668367,9.98574427118449
25,9.75936293623859,9.855170734285995,10.356180029657994
26,10.14549741990827,10.183646201585649,10.702366665721716
27,10.522228337855273,10.532232380944581,11.13104699411026
28,10.918366548107375,10.903430726477065,11.522314564086688
29,11.221070937431389,11.240803312998501,11.872099981695712
30,11.540230272866676,11.555004753760347,12.209606623426788
31,11.910915425097512,11.945832663338535,12.597006309559854
32,12.267893073757374,12.260579379214654,13.0094789119204
33,12.509252932479374,12.593299546345234,13.443401872946762
34,12.72768875190662,12.93805195857922,13.851126768216243
35,12.999790010814342,13.389521097031013,14.281057658978009
36,13.298334140360016,13.824768852855488,14.639719435870285
37,13.721250594810693,14.16355235023858,15.073619944395897
38,14.110021177388774,14.552211250967659,15.421436528284499
39,14.458378142981243,14.927464505427514,15.775730386414434
40,14.794296303883499,15.368707982507894,16.087752825900196
41,15.208411302149637,15.743383827029959,16.460768644684702
42,15.639344998664441,16.144339727659457,16.743691285332453
43,16.005612211355324,16.486897723882127,17.02583448552565
44,16.344301166490958,16.820564760924444,17.454806963359125
45,16.663035136219335,17.2166101488784,17.690542283635015
46,16.863994461870092,17.637220617181267,18.002126701842272
47,17.111101389009267,18.127353091208093,18.316354617601718
48,17.326716578144232,18.480544179997963,18.691352270190357
49,17.626453512820504,18.780051755875466,19.023428561542026
50,17.864365841514974,19.20867332051867,19.44617193654812
51,18.272494157155602,19.591441036920102,19.810980975215912
52,18.66080906139776,20.076794334190033,20.092005732617228
53,18.987304483979973,20.500268246271194,20.339634834014774
54,19.19969431413164,20.924189901187546,20.689153542608594
55,19.5032700121699,21.37578224830012,21.059433167191774
56,19.871550364461584,21.767993548337667,21.431778827173837
57,20.243651838898305,22.155465582162613,21.761547199305753
58,20.622683980029315,22.531707738186206,22.109151280614242
59,20.969175520016577,22.941240293950532,22.36465065733947
60,21.28264993667853,23.394633852699794,22.61006215201116
61,21.648234054734775,23.710708897704645,22.850243727733236
62,22.00330648707356,24.04615348773127,23.09599947554935
63,22.30881535452956,24.327451648636327,23.328851237180558
64,22.68911034228149,24.742452627319757,23.543873145628748
65,23.03383475302563,25.073086101988316,23.74906711307944
66,23.291605305867215,25.315786020452776,24.011611006597068
67,23.549059740804886,25.712071620043787,24.33187605241229
68,23.735595432635485,26.02228343954936,24.608529119179288
69,24.005085738943528,26.35661216200005,24.820517708576595
70,24.331359669813374,26.77429089753908,25.047057416425734
71,24.559072591071583,27.10892483306096,25.253628082208472
72,24.828943421850216,27.388795391675394,25.46442214402561
73,25.121977744758016,27.77839279895256,25.68600855871177
74,25.542629032541193,28.210005653376292,25.960758805855868
75,25.934746993546486,28.577431609627865,26.180154808980767
76,26.173080421068796,28.9938290157858,26.396435110269255
77,26.432623423534096,29.47919099425161,26.56807498242651
78,26.647425050583553,29.749212020070694,26.89645553400925
79,26.87780370802127,30.032429057424896,27.076095920555026
80,27.15224085890045,30.463965204361465,27.330080347338473
81,27.367375544853065,30.932656532128703,27.485600020410136
82,27.582566300685357,31.19821156462698,27.678706046097894
83,27.894056806026278,31.391386367155867,27.919741938802918
84,28.18164244050526,31.758011860652733,28.140172993695785
85,28.527089699981094,32.0598336547672,28.418702040029245
86,28.854758461695287,32.44749339970783,28.652753747050674
87,29.19114523110458,32.8784570496627,28.882563945911365
88,29.487593743216042,33.15324128166539,29.126858683766336
89,29.65677266715128,33.43219801396285,29.37711967219898
90,29.9746943797053,33.75444613672802,29.597509543332073
91,30.33309618426538,34.07517465199562,29.823905738279613
92,30.596273916144987,34.53395280310927,30.030626405251855
93,30.864220683139923,34.81745243498407,30.188299339131653
94,31.232648173120612,35.2124995791536,30.359157854556685
95,31.574014201546113,35.60027042818683,30.602060272091883
96,31.885296368114865,36.00872183537121,30.754968279220975
97,32.18928999244766,36.335541010006764,31.00398978468187
98,32.46004616945386,36.822678954811444,31.17776047728912
99,32.778476165741445,37.05885224528433,31.366156697008904
100,33.08413732866589,37.31909528299865,31.61342414937617
101,33.323449488266945,37.583356120373516,31.812250319231936
102,33.68565609788668,37.811199744532885,32.03636625656519
103,34.06440083207761,38.1358385001395,32.198729690903065
104,34.44535818848519,38.45405165925012,32.48480797570409
105,34.700944507184474,38.86451530294194,32.704532751944
106,34.910456685098644,39.19058980402629,32.9730628550071
107,35.10536254448478,39.53486117200138,33.12519575716924
108,35.361501501591036,39.92680281555209,33.425181009103056
109,35.59199921649496,40.21987003794759,33.68082796877646
110,35.802084140962464,40.711432941599625,33.91472692789036
111,36.00315957145804,41.03041074383657,34.086133761666666
112,36.25416402334193,41.35373035450458,34.424882947308376
113,36.58724968332201,41.614296959783275,34.664999294133466
114,36.87713306666514,41.91632787967258,34.8272073087967
115,37.27523590128537,42.179041374722246,35.00307560430565
116,37.61913618512186,42.49175115632321,35.25895073560865
117,37.90166193589174,42.83444980683564,35.40717101407899
118,38.16326518961438,43.18298999440002,35.66980031894339
119,38.40995318471429,43.58530603077834,35.89137740323193
120,38.70259495651776,43.91433873872687,36.068260190298524
121,38.994482508937395,44.282991097408164,36.310772510896406
122,39.21751436612669,44.64339492220969,36.483001942579655
123,39.48231466121604,44.98704928990812,36.70909823600288
124,39.74402253969314,45.30562370750195,36.96202603030704
125,39.99888713110947,45.69439243843426,37.19132864331251
126,40.30805917997071,46.03119863386319,37.37580159368434
127,40.54674060173711,46.317008502796995,37.58951026298415
128,40.820058743890485,46.659631267796826,37.79235532662882
129,41.086663433450646,47.00333933310592,38.036473827147255
130,41.39108466392708,47.360260066591465,38.27536358968294
131,41.640942570624176,47.83552133708302,38.47546430727476
132,41.8811224396353,48.12467638192224,38.66692711968957
133,42.032444791692875,48.50880365793389,38.90063376962268
134,42.17271882222688,48.79974423301536,39.03364945475836
135,42.33571651251837,49.131443932153424,39.21952052081702
136,42.52486283438006,49.498694096953535,39.389241316324096
137,42.72412316131228,49.84194689453778,39.58685362421282
138,42.9625085067143,50.086998487636805,39.75650958620763
139,43.20917494998653,50.41937578823095,40.010324357740586
140,43.3762976530475,50.703315200093485,40.21059230160592
141,43.553267556486816,51.06018691261305,40.41614763368326
142,43.72945883379464,51.404963504195095,40.58191362978049
143,43.90565011110246,51.81615548230538,40.76165843875547
144,44.13544624462854,52.129538939203904,40.92672620292119
145,44.364747529577514,52.46993438807037,41.09740942624189
146,44.55207593184055,52.77814939700712,41.30036457429614
147,44.80067326701923,53.03730421976663,41.46604131408107
148,45.00569626438847,53.28901380051085,41.64894581720248
149,45.19596749159499,53.52495997832019,41.85634706775055
150,45.504155619003505,53.88766886037124,41.997670362583385
151,45.744888996847735,54.16229858054804,42.195706413303775
152,46.00918419021972,54.474381891130896,42.361472409401
153,46.361619772338855,54.714045836693955,42.49222547425103
154,46.703007032934416,55.00616274017854,42.61936216597132
155,47.09463514461892,55.32900834972378,42.8651883044226
156,47.55894811277339,55.64650678155569,43.08354752640913
157,47.88865659413986,55.985388561539004,43.26056574960019
158,48.14763374855818,56.45498748047085,43.358852917950195
159,48.46851751893107,56.70776157476238,43.58545165899117
160,48.8390044808397,56.94872334416449,43.73462394034447
161,49.089008810035594,57.23731935109057,43.9209324724913
162,49.34623312827903,57.5897364217072,44.124860552206286
163,49.708972130552965,57.966183865369864,44.290600932661064
164,50.07240221002321,58.34105516852462,44.43128451186807
165,50.411289640825615,58.70851872230801,44.56776620900497
166,50.75166849129407,59.03151052264502,44.69657264763596
