Time(Iteration),UCBLinearTheta,TSLinearTheta,PHELinearTheta
0,1.0110779067481075,1.0001509182791037,1.0016238193559837
1,1.0299902742836236,0.9999838252655365,1.0033516522249986
2,1.0326444044617484,0.9989277775711946,0.9997890717966547
3,1.0422338109794274,0.9986913070959398,1.0010798589377568
4,1.0618221007344555,0.9969477493079179,1.006607217391565
5,1.0699204265917506,0.9935836257004519,1.0030504797398054
6,1.085397624960849,0.9893081855126301,1.008263098486022
7,1.083334273954109,0.9883336906661215,1.0048790844331685
8,1.084139154502571,0.9866469858635956,1.001899301373234
9,1.0883022715868156,0.9854253600329196,1.002245607877289
10,1.0963255474357052,0.9861775981066738,0.9983897930141238
11,1.1044790465890906,0.9859338978578197,0.9986265485217538
12,1.1188551793712564,0.9852298193106768,0.998933035066832
13,1.12070027112069,0.9836290844627877,0.9994430001217225
14,1.1238801537303515,0.9825520810776982,0.9973553135012585
15,1.1302170044723039,0.9826926949897601,0.9970976840020466
16,1.151975529673054,0.9817246666853368,1.0017530095677576
17,1.167648370605854,0.9817012688257376,0.9999189596901384
18,1.1921871236661488,0.9810545207865973,1.0055345452962374
19,1.2050164825277392,0.9804269575967492,1.001142320058146
20,1.2098813197958092,0.9802346209592573,1.001111725094313
21,1.2204324792912842,0.978955743333502,1.001146384756616
22,1.2359929749441299,0.9787534039138613,1.0015561059643887
23,1.2462904936646368,0.9767313143735283,0.9990138020790553
24,1.2556930272699134,0.9756117898278571,0.9956054826334407
25,1.2246399311394702,0.9742344016357467,0.9910448290644617
26,1.2134944550834124,0.9724735725096874,0.9895914708271194
27,1.1978665094292804,0.9721200857060806,0.9872774009549643
28,1.1913929906762915,0.9712173108473632,0.9853636467382015
29,1.1835364541201758,0.9706071622043101,0.9846653908504003
30,1.1736230203023688,0.9709283861520127,0.982322661178031
31,1.160925865561211,0.9703779312140058,0.9857923462875398
32,1.1656023775904052,0.9704147584686243,0.9874986895945236
33,1.1700673933102732,0.9693822363718937,0.985253706063793
34,1.1683278518042282,0.9699329676416404,0.9852299745529084
35,1.165044031522221,0.9703302395287541,0.9839362750707309
36,1.1666921254389457,0.9700884036791516,0.9847989198211741
37,1.162309210574971,0.9692773007012654,0.985569018475475
38,1.1537203807244076,0.9694485986168294,0.9821071731632856
39,1.1508854968715498,0.9689977215952748,0.982068334233451
40,1.1522312387530005,0.96906715378624,0.9831987174242108
41,1.146055507808802,0.9679177363204893,0.9837529932735191
42,1.145015704409264,0.9674847710626471,0.9835064609673095
43,1.1446501829122493,0.9671222265462184,0.984079009507498
44,1.1443744703956997,0.9660514689329368,0.9854243008463237
45,1.1447175369044866,0.9652742225472929,0.9842145389299526
46,1.1428286369768332,0.9659272909736956,0.9856123425030658
47,1.1403205982166322,0.966064567548187,0.9855925958452513
48,1.145830433478575,0.9660658642338193,0.9828960654112511
49,1.1430366031295858,0.9665586097620371,0.9819434075869286
50,1.1408307787400935,0.9664396272819464,0.9815034329787539
51,1.141020894902328,0.9663497280286444,0.9812335830459007
52,1.1399991333853063,0.9660427868669281,0.9806045955982423
53,1.1326733086200087,0.9657593627502928,0.9808324247335743
54,1.1298515811968017,0.9660395829270783,0.9800990729341743
55,1.1308803485890393,0.9661871882249728,0.9785272016912158
56,1.1359352048378122,0.9647300680587623,0.9792262450305959
57,1.1412117908366661,0.9653396519658942,0.9799468704331031
58,1.1376132659882083,0.9653366127356321,0.9789249236806736
59,1.1395542236486758,0.9649022819821014,0.9789009004073372
60,1.140888339338224,0.9646029981649564,0.9792591961135836
61,1.1399746197886587,0.9641034574993425,0.9799738416366814
62,1.1397650284177092,0.9629682745828709,0.9779603117698281
63,1.1422209051134298,0.9607854517219057,0.9779715802571068
64,1.1403625885925974,0.960861847540156,0.9776308619946918
65,1.1384714290697246,0.9605521677413226,0.9780470628497365
66,1.1343438022829821,0.9605006872680001,0.9771149833829058
67,1.1337818902098715,0.9599805446903803,0.9774705907420433
68,1.1366455881591624,0.960050487159014,0.9794468441031834
69,1.1349851736111831,0.9602279419365942,0.9790796364821608
70,1.133253625882754,0.9598747578805981,0.9791242668200754
