Time(Iteration),UCBLinearTheta,TSLinearTheta,PHELinearTheta
0,0.9874040081027798,0.9930045081523368,0.987404006182967
1,0.9739893535361108,0.9787725594467972,0.9744457262241699
2,0.9565503435020595,0.9688439630651047,0.9568093562122341
3,0.9317337246385764,0.964836698501891,0.9150546750119425
4,0.9311788254563963,0.9478851211078897,0.912075989670108
5,0.8970847799313104,0.9327001354657039,0.8770330095280668
6,0.8928321397906608,0.9311360073274912,0.8639378002505419
7,0.8891800462584927,0.9153831768176708,0.8507916788148572
8,0.8860810048802106,0.9052905381449602,0.8323829838234904
9,0.8702090663467041,0.8843932169855497,0.7974923432644683
10,0.8562132859613756,0.8738060226717312,0.7521885967889645
11,0.847336909197957,0.8693732855136366,0.7365248117736588
12,0.8338595947721696,0.8387540958841354,0.7173989265357543
13,0.8262241782465513,0.8154205028167707,0.6958919220221861
14,0.822518044488494,0.8095969394851273,0.6710686812084681
15,0.8048204901503524,0.8085187756508297,0.6392194067115639
16,0.8040034108855496,0.7810494284333638,0.6312340776654279
17,0.8040491102358238,0.7637948822325707,0.6197565063798346
18,0.7894635920319948,0.7638448906654335,0.6002387254992421
19,0.7777095161641476,0.7449805776456524,0.5736471463261757
20,0.7773534364699201,0.7406512484735305,0.5613567249649942
21,0.7733314667520688,0.7338709421851083,0.5096057403453402
22,0.7685248526572787,0.7333484923910047,0.5059336292496596
23,0.74742460522447,0.72568375352981,0.46194964323748444
24,0.7317528452902519,0.7099645138221573,0.4474322899992015
25,0.7290454009721048,0.6939062844526315,0.43909649775271553
26,0.72069035336352,0.6921450456401721,0.4348598927072337
27,0.7161691842083593,0.6837033209578667,0.4299169525075076
28,0.7162244382157861,0.6773471285746832,0.42842764052388305
29,0.7163958049849255,0.6766578245688091,0.4240685692545266
30,0.7162604907318293,0.676160498160977,0.41970857881948154
31,0.7165127707600648,0.6638288814375599,0.4191800640776438
32,0.713687501017663,0.6468864899282067,0.41556831160311936
33,0.7140914494251522,0.6481789525211414,0.41469959026300884
34,0.7138910257223813,0.6487744892636998,0.41111017612654077
35,0.7137220390118003,0.6431632727945871,0.4113878446114361
36,0.7137230778078927,0.6387119335123874,0.4062898982342258
37,0.7137698574833926,0.6370986051386909,0.40397020996217614
38,0.7133856292881069,0.6371822749579915,0.39103258770612526
39,0.7133843869518002,0.6365895326640699,0.3890524581211885
40,0.7037857661634253,0.6375446227593763,0.383058295446331
41,0.7031056696780121,0.6084164634736713,0.3817711009837001
42,0.7030312581612851,0.6091433954224689,0.3764855216771594
43,0.6986271145465335,0.6091899549816716,0.3743402997106409
44,0.698777873972173,0.5927908269155961,0.37153408276201205
45,0.6960615839188173,0.5919441550424202,0.3705429368262896
46,0.6948738243138768,0.5861138430684995,0.37067705494548026
47,0.6916515034733962,0.5862433334841073,0.3663912863804595
48,0.6900564323549967,0.5833162572955739,0.3664560678314079
49,0.6817422296765965,0.5827574328383391,0.36585258163730133
50,0.6810069012214752,0.5718682382595539,0.36231020851725204
51,0.6795999720778296,0.5717564956253848,0.3618573477285905
52,0.6791722919903017,0.5575030843496257,0.3595858732686046
53,0.6687466442545588,0.5574353620786419,0.3560140559526298
54,0.6607393098496332,0.5573845246164701,0.35197535646510775
55,0.6549760261607867,0.5564705238903368,0.3470937794038201
56,0.6517544073251562,0.5565170153548757,0.34208777442902594
57,0.6501117359782465,0.5566391061909093,0.33782599676685193
58,0.6501697199323213,0.5568932433998101,0.33856798005109984
59,0.6501539188370327,0.5568439584170601,0.3390218853243715
60,0.6501534455341238,0.5489685165507392,0.34017966251610404
61,0.6501467773890129,0.5490932337255124,0.3351757521804432
62,0.6501435214727065,0.5490274350410207,0.33543048479908805
63,0.6501783919313981,0.5473538925912299,0.3333965953759336
64,0.6502187202835307,0.5475027038024208,0.3328634632439393
65,0.6502181798143384,0.5468925054251683,0.32884582414745883
66,0.6502181171398829,0.544082492902989,0.3280942055657371
67,0.6502044645828184,0.5413236910432626,0.3251751144329854
68,0.6502031191743534,0.5418142156118052,0.3237927903167362
69,0.6501671884216523,0.5397097022335013,0.3240633665351572
70,0.6501640742379384,0.5347566117221875,0.31920841367322816
71,0.6501561752869037,0.5347445173087297,0.3160322547753487
72,0.6501674008481757,0.5324886344781267,0.3169078454166929
73,0.6501552475501133,0.5323442774253987,0.31598521081685005
74,0.6475953146951408,0.532374521504774,0.3137623245321083
75,0.6476195606721161,0.5233935116765375,0.31256631767063536
76,0.6475855268579198,0.5236251377855117,0.31174757007546183
77,0.6475619759085096,0.5224396696687214,0.3077921513239915
78,0.6475491859324715,0.5251060106064359,0.3069179779107082
79,0.6475266252022379,0.5235439141032033,0.30545811599546224
80,0.647526230817434,0.5234876121152376,0.3043362568688297
81,0.6475399367783735,0.523715917372593,0.30190963881104577
82,0.6475321117784476,0.5220840643164714,0.30306917389647847
83,0.6475341724472761,0.5202720792724495,0.3013247885369212
84,0.6475185490213158,0.519179825509806,0.29970431919395096
85,0.6475109628611669,0.4960799573165195,0.2972689222077073
86,0.6474971542956668,0.4958129487347505,0.2979972513086073
87,0.6475256887743699,0.49468487039747533,0.2991629884336048
88,0.6474993052729443,0.49589091046432976,0.2945221077980361
89,0.6474894290017602,0.4920909239314309,0.29447784208555017
90,0.6474957327624208,0.48966714586674326,0.2924972417951561
91,0.647472952273046,0.49068376135717495,0.2902798495571771
92,0.6474497513898897,0.49055410297953717,0.2875748393822157
93,0.6474645143480372,0.4905524067765179,0.28591363779874435
94,0.6474645662870779,0.4919391588457535,0.2856469574433927
95,0.6474633468833434,0.49182591010243765,0.2847726328758
96,0.6474691896536005,0.4923869259350722,0.28395662919188885
97,0.6474755154597982,0.4814831903096121,0.2818300125022819
98,0.6474559878902124,0.48137351150653657,0.2811850671985501
99,0.6474375142346058,0.48132506888476084,0.27983643721693946
