Time(Iteration),UCBLinearTheta,TSLinearTheta,PHELinearTheta
0,0.9649223018743077,0.9815316269633193,0.9859428418206928
1,0.9682985816712627,0.9787475444048107,0.9487585081401935
2,0.9548882376882114,0.9713785876893961,0.9279146290497863
3,0.9410644030867468,0.9608445470051308,0.9214871617254528
4,0.932488696325475,0.9550481815340174,0.8991085837922427
5,0.919071382467115,0.9485781760167218,0.8885696112622787
6,0.9325281169864157,0.9462972427141967,0.8715183423491497
7,0.9351112806558671,0.9505731801405908,0.860276144663137
8,0.9392327680155941,0.9283657979761148,0.8538059159843808
9,0.9608278359979867,0.9271082123391675,0.8494271010816357
10,0.9576565610415217,0.9205098256481318,0.8354256500010464
11,0.9611331494650444,0.9033200801822001,0.8225195909130006
12,0.9690472033190817,0.8943724404647042,0.8173494783727765
13,0.9569178131386658,0.8846789095982794,0.7935536454200459
14,0.9483693311310273,0.8844607943769291,0.7919430654357991
15,0.9473923742441762,0.8696686925528697,0.7653097158636735
16,0.9488910661555534,0.8503906522664126,0.7527463215310861
17,0.9345886701792162,0.8396609876226944,0.7462674954896064
18,0.9250848661269595,0.8416145418011552,0.740081432636716
19,0.9300959325282108,0.834918587754786,0.7353496243173641
20,0.9339596299477252,0.8378427931293746,0.7369065429929276
21,0.9372186316939299,0.8283407728548028,0.7372959243159449
22,0.929122968318034,0.8298848429856502,0.7340430905172561
23,0.9279812855573898,0.8275830058350726,0.734437227403667
24,0.9245338746804179,0.8134398817184495,0.7214729871398171
25,0.9227556620612232,0.8080651605757815,0.7198831737589059
26,0.9208184421733041,0.8055180027154789,0.7133672619286646
27,0.9195169716880889,0.8029961749445389,0.7071482845077789
28,0.9247315825691194,0.7990075892254023,0.7043042683767997
29,0.9137942697005457,0.7964513242087323,0.7028777357168021
30,0.9190138599049111,0.7974726711219591,0.7031613059814769
31,0.9273256329623296,0.7858976908451571,0.7024726438602305
32,0.928653308585338,0.7865724231544302,0.7034890579743659
33,0.9279151343685923,0.7866834904040021,0.7022271273318875
34,0.9273267651872137,0.772560448683447,0.7040555687672214
35,0.9261342965299404,0.772249334861629,0.7021775329514042
36,0.9259492473196709,0.7678324612507954,0.7037685654310104
37,0.9262186098500391,0.7675619938001628,0.7026889521924627
38,0.9262595247421299,0.7631093863718247,0.7027937408976676
39,0.9270249329311799,0.7632466222018277,0.704295138959586
40,0.9273884691260053,0.7615879931289042,0.7046632436587424
41,0.927982177426353,0.7611938177420223,0.7028638484221729
42,0.9282162259506019,0.7606429939820465,0.7018365133851269
