Time(Iteration),UpperConfidenceBound,ThompsonSampling,PerturbedHistoryExploration,UCBLinear,TSLinear,PHELinear
36,12.520377160213489,12.749048066230198,13.130052318509874,6.998475148796494,8.457935240433214,13.25648736511037
37,12.685844846993321,12.938494752447653,13.326236493772447,7.114740874214538,8.587255614209436,13.394671697494084
38,12.841063965372943,13.157229176924474,13.663962226032002,7.324632944249501,8.701718683430437,13.69036272707721
39,12.961002363073007,13.308712822777428,13.929697766931913,7.386742072572913,8.869217232588893,13.804087375220988
40,13.067883358580293,13.503157511040902,14.098315154814486,7.444684810572236,8.993875557200539,13.966608645389167
41,13.226565805884377,13.684265332200855,14.308387475016104,7.530750152755722,9.048036925768988,14.12486354533959
42,13.431294268502295,13.84172741983445,14.602105491295607,7.578691931942937,9.17000540733298,14.31136271642992
43,13.576282450328586,14.05632423715961,14.718735866951906,7.632704219750414,9.285186002657046,14.512449048449511
44,13.825282222948067,14.148914959752323,14.962150142367113,7.683634352711563,9.417659840938567,14.742264877031223
45,13.989020314023197,14.231044552807058,15.144913667477832,7.715985104912578,9.555254749589922,15.086546712507138
46,14.093557593094815,14.418701906682864,15.44688973423105,7.7463882963131825,9.60941400474256,15.248586312423617
47,14.217291843917376,14.469720127793718,15.626326091062296,7.77315398814275,9.668285004638722,15.31781395228288
48,14.339474390592107,14.602115194897973,15.862522961125254,7.804490495012473,9.707043004654652,15.420967531231605
49,14.4649787611904,14.73508973365015,16.09751354466804,7.88886254509959,9.798994794877704,15.52400563808096
50,14.588613306893995,14.863260032577145,16.322626538979293,7.903957764434213,9.87843050298222,15.670775625774487
51,14.7077244260507,14.933522596027496,16.481578777377116,7.926620933531718,9.958592611286821,15.817163645945152
52,14.809670973278468,15.013198641193227,16.687059544978883,8.04822641163737,10.070717610333059,15.951050795831609
53,14.859491794770268,15.134271163256793,16.91601659444708,8.11967158457623,10.107484865284775,16.086154737450293
54,14.944829250822801,15.271015981047807,17.10718289701378,8.214817094535109,10.182770200413447,16.254947673348248
55,15.161471743455996,15.367735378630224,17.39167140717112,8.263225599665747,10.326497079918523,16.468692071413233
56,15.300520182205187,15.406163482383928,17.636818912693506,8.311634104796385,10.365448588435454,16.56238282825224
57,15.40731449824248,15.452879827114174,17.796979954024643,8.41391395867532,10.413120384368403,16.714814986280807
58,15.486632694731009,15.546142082130638,17.91617430611167,8.463463638098137,10.422181726463474,16.87259484709682
59,15.605244263307805,15.69975456587378,17.998238311527064,8.551422596901322,10.537899873069886,17.035698475593698
60,15.820881648683649,15.828677306635788,18.212468789805406,8.594124227109074,10.577896277822376,17.12436122329629
61,16.016431271387766,15.906609756105885,18.362021919539593,8.661329220741099,10.61658772204247,17.255004205647236
62,16.143758272165375,15.985306686012375,18.534499700079195,8.712734192080777,10.693727936007082,17.376235432744185
63,16.268444707085532,16.163402200026937,18.709597729202326,8.725344729117918,10.791692099271437,17.548965874706095
64,16.415645057943504,16.317806556378123,18.958834653457235,8.747416283093912,10.811205094140579,17.7025758382889
65,16.55557857245261,16.522027209386934,19.137604022638666,8.797324667001005,10.947581942234496,17.84994491868963
66,16.663972084197688,16.723170359971377,19.326783176715367,8.844419448330587,11.026910234451616,17.943181686336434
67,16.77813938281782,16.826121925851467,19.569815485086092,8.886719006895468,11.112956725774499,18.06098267153237
68,16.975473115496847,16.92679643232814,19.739300941325233,8.910362534443399,11.137094497438879,18.185569488587223
69,17.16453735331327,17.011468903708874,19.89660101653801,8.917661529601396,11.17186067757285,18.30350788834443
70,17.312362848444035,17.145076882166528,20.16173867746169,8.924960524759394,11.242773200226077,18.358375341160233
71,17.397747044255233,17.2448515759981,20.29020001523923,8.932259519917391,11.2981237696162,18.441152027672086
72,17.636305115025984,17.32266782828995,20.436258150801464,8.939558515075387,11.316859964323072,18.579870474400163
73,17.767868113843804,17.424961814406046,20.683607745296218,8.946857510233384,11.389599222953862,18.669493671070466
74,17.843788307967817,17.495430396368903,20.890694123636134,8.954156505391381,11.470160476861945,18.76324988078853
75,17.9685660433068,17.576088224189817,21.1945500886386,8.961455500549379,11.517007062722616,18.920533677004695
76,18.00094056043458,17.660064561393927,21.32523814909593,8.968754495707376,11.577580683654023,19.01972639526131
77,18.08796772881419,17.70276619160168,21.56621821220843,8.976053490865372,11.599526348230254,19.12399390431559
78,18.111664022470503,17.766170539569732,21.73954970101859,8.983352486023369,11.607596131618607,19.227974850150098
79,18.18998811390349,17.831371128384976,21.923705332462973,8.990651481181366,11.622214881070573,19.3926470452328
80,18.253688164131905,17.95939625373717,22.12232328134388,9.002116866663453,11.665531102085904,19.50649120754081
81,18.26863924118627,17.99723674924487,22.277140788284377,9.013582252145541,11.737087313454087,19.57260746801356
82,18.32616285872711,18.044390266675702,22.43305023533445,9.026426461804654,11.76355759713274,19.70024284868071
83,18.426756007157607,18.138311733942857,22.582708528066416,9.033725456962651,11.834425978641045,19.813376135631067
84,18.474282844779204,18.267053489690674,22.778797785881967,9.03876804423691,11.858382185623263,19.93731876273798
85,18.57798490118711,18.37773892214821,22.976813553110404,9.046067039394908,11.881230418566423,20.094129697718177
86,18.64342909440017,18.415241737794467,23.09257680631464,9.053366034552905,12.041262096176034,20.155713254002897
87,18.772795130272403,18.480527882128815,23.280748912682284,9.0606650297109,12.069583166627584,20.22156247218582
88,18.88018502233488,18.51544931654717,23.41378048588988,9.072130415192989,12.0936309032136,20.311727931299576
89,18.97152961063417,18.61340687853532,23.57076597648835,9.079429410350986,12.137175454643527,20.40757333651172
90,19.024415521968162,18.699246905721324,23.82171375338647,9.086728405508982,12.15244028898826,20.509643677050796
91,19.091298866988087,18.781422636856085,23.941919683584835,9.099736831969977,12.181039742435456,20.60859657736392
92,19.202838576071393,18.861108069119524,24.146694090816123,9.104531223775323,12.211649738288639,20.73951615286372
93,19.32379517587051,18.898406436693385,24.349678738298426,9.115996609257412,12.233545400496656,20.838204414100243
94,19.39726096704341,18.931412078814013,24.503526368455606,9.133533300321426,12.307033599265054,20.93912274739325
95,19.438882180710173,19.054291402970158,24.676684750963982,9.151069991385441,12.329163158514609,21.036252410570587
96,19.502116937287354,19.12441875241857,24.842685395851774,9.240748506329172,12.40706223986759,21.116150531695986
97,19.6142961994831,19.16865799842045,24.952387901647977,9.262798993712753,12.447442991606554,21.238367342823345
98,19.66579627774353,19.197513412283246,25.12056262631977,9.284628026257868,12.486693762099794,21.364251130274262
99,19.796087855338037,19.247631477048948,25.351261291001443,9.306457058802986,12.501312511551761,21.42708734705326
100,19.875065021460212,19.327187994420076,25.49057616361018,9.319301268462098,12.595086421693292,21.486369518063896
101,19.942330612694185,19.3595138232736,25.621520316932532,9.33214547812121,12.603072181935199,21.565869195423684
102,20.092285801819532,19.398012978515265,25.767653759402513,9.344989687780323,12.649074900724958,21.678840615876275
103,20.21708330325206,19.46944075408051,25.931075484057864,9.371566405965753,12.661685437762099,21.82331292622542
104,20.23877241576474,19.564388507054755,26.050933013067834,9.398143124151181,12.69417289853774,21.871270962553375
105,20.28989813886537,19.607031784859444,26.380194741073087,9.423341018159585,12.725634000931812,21.98050483510834
106,20.392960353711956,19.651768314847438,26.542784618640923,9.464306540319674,12.731447376436426,22.229130242682963
107,20.44757139685455,19.677400658707725,26.66704921494009,9.496822551478045,12.818712983087426,22.333544768216846
108,20.502969479194437,19.68671019627171,26.767839332439642,9.504121546636043,12.876539381398583,22.39612019647095
109,20.632973384781188,19.889723956192036,26.95333682275134,9.519386380980775,12.911411240574342,22.492130333370188
110,20.66122747391789,19.9534697954528,27.134925429678287,9.538288714896545,12.943020607309009,22.58772283881401
111,20.721378664843087,20.127381622194925,27.303027079595644,9.575213095077952,12.98547404204785,22.751566332252324
112,20.758839929723237,20.149262494568397,27.396645502873884,9.606243567804583,12.99051662932211,22.84757912776485
113,20.802918622153292,20.20333396917933,27.6680027808843,9.64316794798599,13.077264006006535,22.949296976797264
114,20.868106768202995,20.23624262163011,27.8839788794551,9.692902573166922,13.09548746215446,23.06180123202746
115,20.92504869879115,20.359305890873678,27.9735941960791,9.722390004914647,13.114471852330245,23.133049044736392
116,20.94214996919382,20.417835562702177,28.123766088316387,9.75187743666237,13.116897875224094,23.314972442861126
117,20.95925123959649,20.44261211999169,28.288458873195253,9.781364868410094,13.156065294090022,23.4187427913836
118,21.012094294455473,20.454926874162936,28.351934774952518,9.82245563891559,13.1862249933219,23.537456003927794
119,21.04430136831553,20.547921654406984,28.551741971861816,9.845524363155452,13.232334267829668,23.722827256307493
120,21.116123709732992,20.6408376428485,28.662422385526572,9.864955587824273,13.252271719991075,23.866628328662003
121,21.163317570589715,20.690607443005337,28.718667229010038,9.888024312064134,13.26528014645207,23.982051844464443
122,21.271846314691814,20.79304677232578,28.85048716406039,9.89948969754622,13.272330946141157,24.071383017557746
123,21.36985459106766,20.82896850007794,28.980043470141464,9.928977129293944,13.304522859380288,24.24369846850945
124,21.470382534376796,20.834011087352202,29.162010142911168,9.941821338953059,13.348968209319697,24.320987650216
125,21.517028769529688,20.875387430208818,29.346367746834016,10.017694912820616,13.364248492499973,24.44295685659171
126,21.596756761263542,20.91403814997691,29.51422537184309,10.029160298302703,13.39717990343031,24.552327283122317
127,21.70285043329205,20.92678044923558,29.641096922565463,10.037478277159968,13.40222249070457,24.62924040826197
128,21.745329715706525,20.934850232623933,29.828310252530002,10.045796256017233,13.43423481696369,24.784070034164166
129,21.825722859303603,20.96927947577297,30.009077715292626,10.054114234874499,13.449499651308424,24.926189321252874
130,21.939335942471885,20.991061802153055,30.15007716225521,10.062432213731764,13.464764485653157,24.965400887466206
131,21.993556569249055,21.025839035056446,30.29955850616243,10.070750192589028,13.470826056626686,25.171754192044475
132,22.05736013065843,21.03373920343469,30.44433815134323,10.079068171446293,13.513022475659662,25.225917133538196
133,22.104822101406082,21.078565166081155,30.549208115654533,10.08636716660429,13.554199660660581,25.375718709494016
134,22.144864343846606,21.15352727937541,30.666756869351833,10.093666161762288,13.571736351724596,25.418634822707396
135,22.20496008652777,21.213992935601507,30.746478059209807,10.100965156920285,13.586013908845132,25.479304947598052
136,22.20746468988042,21.22288466268647,30.898522539242055,10.10826415207828,13.669872280797218,25.5440878400998
137,22.238195570214632,21.294341854309085,31.034131572027928,10.115563147236278,13.674666672602566,25.645997254544557
138,22.274730650965974,21.36282899146513,31.187228935887383,10.122862142394276,13.680728243576095,25.851304831851944
139,22.295977947129202,21.388379816564218,31.371248670383,10.130161137552273,13.717254183598053,26.03157422431813
140,22.363018685783736,21.446059829511658,31.471033498789012,10.13746013271027,13.72438356374594,26.116719164296065
141,22.382255332215227,21.497115341079358,31.602180191667127,10.144759127868266,13.763437583690216,26.210956105984145
142,22.483499252011676,21.541652449191588,31.73510961968604,10.152058123026263,13.763607198700328,26.295227545218506
143,22.539278950229438,21.586796834208645,31.919114990410957,10.15935711818426,13.774247256249826,26.340367626909863
144,22.558515596660932,21.61220270869365,32.03320381321525,10.166656113342258,13.794486085642864,26.38582128828174
145,22.56102020001358,21.635021136534426,32.148178642195866,10.173955108500255,13.843860432350322,26.50404669907207
146,22.580256846445074,21.726413242686156,32.27674854158834,10.181254103658251,13.848903019624583,26.563712065982564
147,22.582761449797722,21.783636455180464,32.364689713226035,10.188553098816248,13.875418081471178,26.59432086483551
148,22.589644964467862,21.851328309930924,32.511864266733596,10.195852093974246,13.887539388400787,26.747903582929116
149,22.669500553330984,21.8767095200199,32.575220962973916,10.203151089132243,13.903257505227291,26.86333481800933
150,22.710412495531912,21.90604957417072,32.81270363550108,10.21045008429024,13.905931723590053,26.942468699174356
151,22.720758901887624,21.956189748843432,32.90620964407604,10.217749079448236,13.939980513640762,27.053351984482532
152,22.737739140435377,21.95844615672717,33.0856100214042,10.225048074606233,13.95526079682104,27.10064972784311
153,22.76410068548675,22.05784967741215,33.20565689840477,10.23234706976423,13.957935015183802,27.15602311384422
154,22.86946382008953,22.08479990677467,33.301890723799595,10.239646064922228,13.962977602458063,27.20756941824291
155,22.88820971097728,22.107391656243667,33.44640134609165,10.246945060080225,13.980514293522077,27.355444172068825
156,22.9622969625321,22.145094538965644,33.57417587555854,10.254244055238221,13.995794576702355,27.42999358489185
157,23.01882781075064,22.17909901147933,33.64842633385803,10.261543050396218,14.04286567463482,27.513323849385767
158,23.04965614567518,22.18840854904332,33.74489778927653,10.268842045554216,14.0677947012988,27.55894712576775
159,23.082992266600126,22.244997971707058,33.91538574140315,10.276141040712213,14.097348504758017,27.59404747662626
160,23.109127608580682,22.356599296469177,34.089356306059614,10.28344003587021,14.100022723120778,27.647211559479153
161,23.109375804049595,22.48213716955228,34.151578163464904,10.290739031028206,14.107073522809864,27.74589356346948
162,23.126356042597347,22.510992583415078,34.214798993707106,10.298038026186203,14.114372517967862,27.764664118753263
163,23.18959530121824,22.604698190869613,34.28684560600426,10.3053370213442,14.114790328446887,27.852060339924094
164,23.254167285700497,22.68746029610518,34.552837276755746,10.312636016502198,14.122535054050172,27.912826817891023
165,23.350241204298694,22.69451109579426,34.67924875115512,10.319935011660196,14.125209272412935,27.95574591563846
166,23.38028439980113,22.726808185092015,34.75437232869487,10.327234006818191,14.127635295306783,28.037381603495866
167,23.44129589322275,22.776296668562058,34.81399369859549,10.334533001976189,14.201168168308968,28.108660985064756
168,23.477252932176484,22.786767111101444,34.89229964275588,10.341831997134186,14.206210755583228,28.18945124155166
169,23.504287024800426,22.81104852030943,35.05965775852538,10.349130992292183,14.216219441106734,28.283058357267794
170,23.56338897403395,22.84547776345847,35.22084024519991,10.35642998745018,14.241958346867762,28.35194755272907
171,23.611826241760493,22.854539105553545,35.38253871937499,10.363728982608176,14.25865789004055,28.388740154278487
172,23.685747413574955,22.87984173518372,35.519530398256464,10.371027977766174,14.2610839129344,28.5304788008753
173,23.723561216546994,22.954679813000276,35.72609463685298,10.378326972924171,14.268134712623484,28.579018970047663
174,23.801884494741763,22.989035269896444,35.8733331994818,10.38336956019843,14.351526489893748,28.796588530210244
175,23.856431625464563,22.996935438274686,36.067865741482315,10.390668555356427,14.356320881699096,28.888084430213883
176,23.927161864941958,23.01570599355847,36.18427659198295,10.446797826785302,14.371601164879374,28.95440231088933
177,24.030739791568084,23.02844829281714,36.32434841901772,10.454096821943299,14.378651964568459,29.01960887473416
178,24.063178258627822,23.11438902947919,36.37511579991819,10.461395817101295,14.414107713802725,29.061607456676153
179,24.160237644497364,23.14079613265451,36.53531909251771,10.468694812259292,14.419150301076986,29.143628453379353
180,24.280703358753406,23.190293573441128,36.613484043976044,10.47599380741729,14.432602111234932,29.198845515027877
181,24.36510599631473,23.319969088092925,36.68939980695813,10.483292802575287,14.43502813412878,29.302833851515164
182,24.447463751231044,23.329722026111035,36.833153593739176,10.490591797733284,14.442327129286777,29.39216759018286
183,24.455847400896804,23.394933498443528,36.98467662852137,10.49789079289128,14.44249674429689,29.50028020525325
184,24.464231050562564,23.411170610322497,37.13886939108155,10.505189788049277,14.44517096265965,29.61966326644543
185,24.506631727109134,23.486814307566288,37.404760584772944,10.512488783207274,14.445340577669763,29.683360289085027
186,24.52200061464253,23.53262369464958,37.56379731187096,10.519787778365272,14.447766600563611,29.76851649256964
187,24.522170229652637,23.542384184704172,37.69096960147756,10.52708677352327,14.486613488377191,29.853276858604232
188,24.53282573603768,23.556818066177296,37.8736699627994,10.534385768681265,14.486861683846104,29.979212387363578
189,24.550924867787312,23.590487478002466,37.9764252489408,10.541684763839262,14.53031256060778,30.05179183673282
190,24.63791526346769,23.607131482727198,38.09739481524399,10.54898375899726,14.543224474876558,30.1470698475748
191,24.677295421797105,23.609387890610936,38.186311596346975,10.556282754155257,14.560495360289341,30.204977175975404
192,24.70708635682641,23.63242993670124,38.33969423949482,10.563581749313254,14.59570420028633,30.25417653686179
193,24.74484313104245,23.658852422477953,38.43183866958167,10.57088074447125,14.598130223180178,30.390152214262127
194,24.80028874415204,23.698719424891408,38.64689883672904,10.57592333174551,14.59829983819029,30.435290565520404
195,24.85768353941541,23.741430228633057,38.740017370809724,10.583222326903506,14.60895534457533,30.488607622736918
196,24.862556511679564,23.77366011999088,38.903817807427835,10.590521322061504,14.609373155054353,30.629037622063958
197,24.89595564140812,23.798300905144444,39.12662061471328,10.642096724103203,14.636530393836747,30.686427685585215
198,24.926531126966267,23.81359905766367,39.2504774604835,10.6493957192612,14.648659252802839,30.797565750887294
199,24.950503968122565,23.863946567939863,39.38482085164562,10.656694714419197,14.653453644608186,30.904809986688356
200,25.067885003035993,23.91090270214622,39.589027271472446,10.663993709577195,14.714741319706011,30.998009565066845
201,25.090860673928425,23.934414889321094,39.68113858812351,10.67129270473519,14.719535711511359,31.06732399870894
202,25.110783603242886,23.966030765689823,39.81630780498516,10.719084505007563,14.724330103316706,31.14207114462935
203,25.14022555476976,23.99192090761385,40.00631122116464,10.789513621937628,14.73138090300579,31.195797690554844
204,25.160156036120704,24.09807515620916,40.117107831545425,10.800979007419716,14.73380692589964,31.23357123236561
205,25.192871777576396,24.131804968844087,40.29314892998091,10.812444392901803,14.7465793551492,31.36171223165074
206,25.261653003629487,24.16729000641903,40.42787107759558,10.849572850587508,14.766402126770851,31.51253143684545
207,25.282293437465224,24.22691942793413,40.709875742647505,10.861038236069595,14.77478577643661,31.62601663852903
208,25.32823849517111,24.25127941760092,40.776249156182175,10.872503621551683,14.77495539144672,31.707509213048105
209,25.3826749893706,24.27007171820727,40.85089452483689,10.88396900703377,14.784956524933744,31.796365756175014
210,25.419819191871436,24.294382789130726,40.929639498289575,10.895434392515856,14.803413653703638,31.83587647983888
211,25.43998315582452,24.317347194222496,41.0456606267729,10.906899777997944,14.819820380592716,31.874931721699618
212,25.49787392181875,24.34662130456487,41.18017466330388,10.918365163480031,14.853211958284792,31.902794405680027
213,25.52297856264565,24.374815331896645,41.2909746577922,10.970626555647147,14.904890816221661,31.978389753301194
214,25.57480278704753,24.39559405717885,41.45291032349026,10.977925550805145,14.925137197651182,32.0359880949529
215,25.614102285027023,24.40534699519696,41.591341226872785,10.985224545963142,14.925306812661294,32.15978085154213
216,25.663748189362224,24.417943009387162,41.70339614565042,10.99252354112114,14.930101204466641,32.22081224178532
217,25.676189111389256,24.479817721388308,41.83507659687002,10.997566128395398,14.937152004155726,32.33197341115762
218,25.715916365092944,24.493432719277777,41.980924603065894,11.002608715669657,14.941946395961073,32.38070399958336
219,25.747869227870098,24.501652152141652,42.020820163434536,11.007651302943916,14.983335958639884,32.45755916594179
220,25.788564239033832,24.513117537623742,42.194684430435544,11.012693890218177,14.983753769118909,32.51285987406817
221,25.825600220395796,24.556719115171724,42.260924843550114,11.017736477492436,14.995875076048517,32.6048654091883
222,25.879490729785374,24.597039930176855,42.371678104077915,11.022779064766695,15.000917663322777,32.708407093512456
223,25.887058679548254,24.613428187396188,42.53347382559522,11.027821652040954,15.033173873784298,32.80827459205734
224,25.906634487890408,24.643836998742405,42.61542311197371,11.044872097894489,15.03334348879441,32.82535289665021
225,25.95827623363231,24.673078506899834,42.68933890411326,11.049914685168748,15.03351310380452,32.874150478914
226,25.994239415384392,24.67550452979368,42.74322941350284,11.054957272443009,15.077360032754967,32.975423008888264
227,26.048045121771644,24.685505663280704,42.865521360487364,11.059999859717268,15.087368718278473,33.0492592309207
228,26.06746460576121,24.72069526238537,43.01362060812346,11.096525799739222,15.094419517967557,33.163378292909854
229,26.110938907144753,24.73271641162217,43.205447357853195,11.10382479489722,15.112409491513342,33.20987046754666
230,26.11875505237655,24.741034390479435,43.386304384580384,11.111123790055217,15.11720388331869,33.30373253043173
231,26.12882760549208,24.785810039984188,43.488351432006496,11.12396799971433,15.117621693797712,33.38504297306688
232,26.195371241481144,24.921035767799147,43.57625830191759,11.131266994872327,15.120047716691563,33.42862194390438
233,26.234183696254792,24.934650765688616,43.674680112486485,11.138565990030324,15.120217331701673,33.50207113941365
234,26.270465458628586,25.00040084663183,43.83622760352141,11.145864985188322,15.132338638631282,33.54430986690385
235,26.306747221002382,25.000570461641942,43.921892771839275,11.181487711918207,15.139637633789281,33.685423417568764
236,26.316819774117914,25.015868614161167,43.983282451712746,11.253413232427885,15.14206365668313,33.80796964829987
237,26.399203766123275,25.074982934366798,44.139845527141674,11.26071222758588,15.154975570951908,33.8756576294982
238,26.46444768837024,25.085622991916296,44.2732128487522,11.268011222743878,15.157401593845757,33.964343933760084
239,26.526708035833952,25.088049014810146,44.32629264538437,11.275310217901875,15.197485905843806,34.03956578885985
240,26.55588045784163,25.123771821926077,44.46579283164251,11.282609213059873,15.197655520853917,34.06401063333332
241,26.62116648149331,25.14836688126101,44.531664862711345,11.28990820821787,15.20515205098829,34.1359205847712
242,26.68564478654841,25.17529975358663,44.66069312141064,11.297207203375866,15.21019463826255,34.16919610407723
243,26.703213869798315,25.206952721344436,44.79210632040861,11.304506198533863,15.251723055210897,34.20183216477926
244,26.713207842455045,25.216705659362546,44.939185788929876,11.31180519369186,15.259467780814182,34.26914206413779
245,26.755817516941715,25.278778976973367,45.04836537730778,11.319104188849858,15.259637395824294,34.286340645849634
246,26.81397614795789,25.350046572880622,45.14302512599342,11.326403184007855,15.267133925958666,34.384236101771
247,26.8521242371764,25.358017810275584,45.253407871429,11.345710037745127,15.267303540968777,34.457946664091374
248,26.9349362123417,25.36461022349352,45.38903537984048,11.353009032903124,15.280755351126723,34.55845345636125
249,26.97308430156021,25.38305417093815,45.49807905169642,11.360308028061121,15.280924966136833,34.60778954749024
250,27.00436721788416,25.4158394877782,45.62689166732601,11.367607023219119,15.285719357942181,34.659132015320054
251,27.01443977099969,25.470631647280104,45.875279530076966,11.374906018377114,15.298088860340703,34.68941420633384
252,27.02426412864631,25.501932332006955,45.998236671617995,11.382205013535112,15.30513966002979,34.73697023541922
253,27.034088486292926,25.504358354900805,46.07365736259482,11.389504008693109,15.3053092750399,34.77158480097932
254,27.135910003814445,25.504527969910917,46.20919050141885,11.396803003851106,15.318317701500897,34.84863467716657
255,27.266607226172585,25.526310296290998,46.28520193761212,11.404101999009104,15.320743724394745,34.911992869300626
256,27.292672871354302,25.541856644279136,46.42266759947487,11.4114009941671,15.325538116200093,34.966540438970505
257,27.300240821117182,25.5689909386819,46.52141676686492,11.418699989325097,15.327964139093941,35.043454422156735
258,27.307808770880065,25.607933494377686,46.60141080415559,11.425998984483094,15.348742864376149,35.12088178849136
259,27.32000149743818,25.634244719655403,46.65241520678502,11.433297979641091,15.367645198291921,35.127474201709305
260,27.327569447201064,25.63650112753914,46.72809146881452,11.440596974799089,15.375141728426295,35.179020506107996
261,27.335137396963944,25.657198681345097,46.92348552268819,11.447895969957084,15.425692993258277,35.27904151327322
262,27.361271926423587,25.681948839183036,46.95991095729123,11.459361355439173,15.43318952339265,35.33945928254318
263,27.394727022698106,25.748892929019963,47.093024199792396,11.46666035059717,15.447822985711392,35.34588208075101
264,27.476318854651538,25.762873633015193,47.133139433247266,11.471702937871429,15.462200700524738,35.421641953751475
265,27.541295740973744,25.795722756929184,47.27985299388452,11.476745525145688,15.466995092330086,35.47646424184198
266,27.551120098620363,25.80677033193225,47.3818386161216,11.484044520303685,15.47496632972505,35.58061736875792
267,27.57773861700868,25.82317705882133,47.48534260233922,11.491343515461683,15.48709518869114,35.669959772257805
268,27.603985419027577,25.82317705882133,47.57356014868763,11.498642510619678,15.487264803701251,35.71484367712405
269,27.630232221046477,25.837802969103592,47.60972203208886,11.505941505777676,15.487434418711363,35.80446662977993
270,27.74301236272308,25.851248351982946,47.761289770617005,11.583184984374004,15.49955572564097,35.88263161520729
271,27.789694842746417,25.859219589377908,47.83836682733874,11.590483979532,15.506606525330056,35.90123255548096
272,27.79751098797821,25.861475997261646,47.96549168554229,11.603328189191114,15.506776140340168,35.91983349575463
273,27.813292972396745,25.88024655254543,48.167943442381535,11.6147935746732,15.544392475874469,36.03074691164461
274,27.862822543309353,25.886917546222172,48.31347221736366,11.61983616194746,15.546818498768317,36.09729030656955
275,27.986158190791294,25.913057254137044,48.39695253780511,11.624878749221718,15.556571436786427,36.115890578366766
