Time(Iteration),UpperConfidenceBound,ThompsonSampling,PerturbedHistoryExploration
0,0.45058922794852735,0.3382187442502372,0.45058922794852735
1,0.7624979535278774,0.5386489437704777,0.7624979535278774
2,1.1256319900728202,0.8372936817556852,1.1256319900728202
3,1.4011839325774489,1.2490576423649415,1.4011839325774489
4,1.7421421394262242,1.6929254951853328,1.7421421394262242
5,2.1545628491707802,2.042865129205301,2.1545628491707802
6,2.577445501139603,2.39059542803897,2.577445501139603
7,2.9795765571339503,2.782351192069213,2.9795765571339503
8,3.3670926969352735,3.2806470774998835,3.3670926969352735
9,3.7391103437487656,3.5510012834052604,3.7391103437487656
10,4.0874638895475615,3.9808010319979665,4.0874638895475615
11,4.4628845203526915,4.325118390173567,4.4628845203526915
12,4.785922172412391,4.736430076823567,4.785922172412391
13,5.1325434514919,5.11509905129054,5.1325434514919
14,5.491731158012554,5.558890026316247,5.491731158012554
15,5.905053663686227,6.065653944690508,5.905053663686227
16,6.250238929364196,6.381366689019172,6.250238929364196
17,6.515893350170215,6.7930007720114505,6.515893350170215
18,6.851469880142671,7.28377391268837,6.851469880142671
19,7.178098612508542,7.626047122950199,7.178098612508542
20,7.511493238084077,8.091594641004528,7.511493238084077
21,7.9574671214183,8.348454032100966,7.9574671214183
22,8.411202464145656,8.527402069571682,8.411202464145656
23,8.849460413226582,8.69460818843804,8.849460413226582
24,9.241232657754725,8.919091978881687,9.241232657754725
25,9.33836642100207,9.076673729417635,9.3475390359368
26,9.445815087660726,9.221845164372962,9.511855051755699
27,9.661848486404464,9.364750702745187,9.61148362660291
28,9.842852472117062,9.705755074613956,9.982952780680838
29,9.931520355044384,9.934871972658247,10.192301421507631
30,10.10236774918754,10.06819775926039,10.332007826912609
31,10.359425209337832,10.191659133923743,10.49766041928425
32,10.528622564767561,10.495918984464128,10.644405103219992
33,10.651049006227712,10.629618048311825,10.813386315390103
34,10.801368889849636,10.804418115616823,10.978146111595068
35,10.96041892531242,10.966381350882353,11.219082295513477
36,11.12951309744071,11.063450092917323,11.480344332588327
37,11.281239928038488,11.158346841211038,11.709303139121776
38,11.491138041783916,11.310926874723139,11.926914955573226
39,11.698198004605414,11.42895823224368,12.126466803227505
40,11.846470184381078,11.576558493618586,12.234750687060192
41,11.901909665175767,11.759732668407914,12.306476326102503
42,12.084297561256154,11.86989250828614,12.458519255614352
43,12.165825804546328,11.95332371175436,12.575572793632457
44,12.306773637561978,12.080208099714257,12.774485115441443
45,12.549125060794802,12.24254607274661,12.905763966288031
46,12.678533971332723,12.386354446959892,13.052098201896323
47,12.789126565289429,12.546071715547438,13.154913541001381
48,12.916224944354473,12.709853521834921,13.311873072752018
49,13.20088073934349,12.802131667414207,13.505941619816578
50,13.397595039957602,13.004982290513444,13.71906725411326
51,13.531022291240564,13.163719060215275,13.839203022487293
52,13.697190614537046,13.347165900657718,14.019090688291476
53,13.794386568541839,13.450327496602776,14.18284074089878
54,13.935331139730573,13.536312673535752,14.427943887279918
55,14.145211128631193,13.673741404661204,14.69905321115032
56,14.314364320484392,13.769408142221817,14.912922410260808
57,14.444523411203178,13.923476741782173,15.215087452905061
58,14.625158347178234,14.026084394355124,15.353116194833607
59,14.859812844459189,14.101878591166004,15.55510540887351
60,14.88784334956045,14.251722797799246,15.702715702088668
61,15.007577250069122,14.306208538172928,15.817768091424947
62,15.0704439831136,14.466182308378473,16.042780469841656
63,15.171528248491885,14.617312313949109,16.189439332054327
64,15.329892657575655,14.731662803750783,16.370737448982315
65,15.462615132707725,14.817797557492156,16.54858001601442
66,15.552429173763972,14.94880121446264,16.707834037805757
67,15.717291008929672,15.128437460628103,16.773115705162933
68,15.840757453218256,15.316225184573733,16.963148295747164
69,15.954758784291965,15.444249828584304,17.172485731669575
70,16.07096865016408,15.508502609933242,17.438051078600395
71,16.154007912228398,15.720881283309733,17.624007203353298
72,16.269910657825072,15.886344441397501,17.75883185132615
73,16.379207999856465,15.973194272614387,17.96134121026834
74,16.473739922372804,16.122436092785822,18.127088943141874
75,16.604897436421286,16.28277761392217,18.258147469206985
76,16.699857914894814,16.415423300928914,18.511962607039095
77,16.76208008060644,16.523792582074563,18.670489825387158
78,16.87274357814814,16.599458739096868,18.714434223798676
79,16.943681528083992,16.648202026784055,18.849776212613016
80,17.035013988000426,16.766842236237384,19.0401930642845
81,17.154564550789907,16.823305962186296,19.238650669631998
82,17.247702521925426,17.00312797385937,19.442276147549457
