Time(Iteration),UCBLinearTheta,TSLinearTheta,PHELinearTheta
0,1.0214432423624857,0.9980987295400426,0.9952170595229957
1,1.0947898534411296,0.9971169648660064,1.0008760199517748
2,1.2739894871230135,0.9965992891112782,1.0611626910770569
3,1.4999379980497416,0.9948359235489308,1.1133228560884298
4,1.5962734163622503,0.9886681914734942,1.1193762954799358
5,1.7622815341730687,0.9837303322130644,1.162702638621192
6,1.946851035898645,0.9824110408207638,1.189549190353686
7,2.0927335357481627,0.981331309417589,1.2108948834261473
8,2.2050119651335236,0.9822612243561724,1.2331568731309843
9,2.3194828041791733,0.9834050022017078,1.2443415272894194
10,2.4912253644121973,0.9806067935506508,1.300723282466023
11,2.7536778363014585,0.9767310056552885,1.385179126198222
12,2.7738171531431304,0.9743174248540244,1.4228167037309074
13,2.87543697053419,0.975365957322323,1.5142381064787842
14,2.8991777069227793,0.9752550212197624,1.5382098988947894
15,2.9765967811893397,0.9768017333473045,1.5903532161303724
16,3.0388741626936904,0.9732971459409212,1.591519916737184
17,3.097595839245401,0.9728164685998009,1.5910175155572244
18,3.134511605682774,0.9689504245655417,1.5944088901943254
19,3.1035463213212813,0.9680507345380965,1.597591858370917
20,3.111558255913065,0.9668045808294679,1.5699914894616003
21,3.165204953552626,0.9651070312091014,1.6284695216021796
22,3.209499051862065,0.9652879818425795,1.6493680694797686
23,3.1890380863687353,0.9620985534774367,1.640843620133459
24,3.172374213353808,0.964923784501454,1.693263583856886
25,3.2546694244323016,0.9646983562281003,1.6303174381398122
26,3.2727066161394007,0.9649850166755227,1.6279640791515366
27,3.2317797500108925,0.9586111463404979,1.6080351315800876
28,3.2405553950663597,0.9566023366690685,1.5840071109480727
29,3.328127426502005,0.9535466113576027,1.565792156291801
30,3.2990867911020216,0.9521310528345266,1.5492720303262992
31,3.3509377349443077,0.9540696818706671,1.559249263935563
32,3.2804815615599354,0.95264592558435,1.5305551457902884
33,3.2775373907126726,0.9527748910176609,1.5132198795552203
34,3.3328657220330213,0.9492065219180675,1.5052513642809242
35,3.327057231875515,0.946417210698684,1.5139157375593597
36,3.28431231299273,0.9440589469543514,1.5001449413897485
37,3.3004580020329017,0.9412879759437598,1.5128626303058272
38,3.2571221515360333,0.9364266749536106,1.5115483878427016
39,3.2574628393657767,0.9362351993896505,1.513249199241723
40,3.2369187850126346,0.9360603566624258,1.5132015214014836
41,3.2513208002163845,0.9350312638407237,1.495035629306973
42,3.2581239511902687,0.9345148517860962,1.4934011624921117
43,3.196399026895301,0.9363881105843808,1.4711510449864824
44,3.207975807517582,0.9304765454360714,1.4794329867477054
45,3.2043762925661397,0.9295261805260207,1.4764243093837528
46,3.1981752771266168,0.9290464399355718,1.4807543166117338
47,3.175019903690036,0.9268672050762425,1.4822930964613776
48,3.183374801750503,0.923884998741493,1.4760028430783683
49,3.2369640783334184,0.9258625387026168,1.4772888766364602
50,3.2831178794079015,0.9232275794533356,1.4773810597405377
51,3.257153377348581,0.9208657188337227,1.4713438397837397
52,3.2303790716424103,0.9187174509143281,1.4680866763287446
53,3.2565125279539715,0.9142868270882122,1.479952314863742
54,3.218712266174026,0.9147770074940018,1.4712849336571545
55,3.2443632027003515,0.9131805634611224,1.4710607581296562
56,3.2818505488970673,0.9148672233553585,1.4585331936700843
57,3.300108827226783,0.916492407142362,1.459691595061229
58,3.2925459026276287,0.9149270458176144,1.4524124510413645
59,3.2969182131100516,0.9113244542364007,1.4464254654778075
60,3.2976046103429204,0.9146611010040606,1.4529903722427462
61,3.2725588439565505,0.9140503760171675,1.455157189514648
62,3.259167974201643,0.913040361259123,1.4719195490884924
63,3.251695910430705,0.9145825637145031,1.4739682540296746
64,3.2546545122245076,0.9150620185171613,1.4894683673471856
65,3.2436124921134306,0.9115666094198881,1.4772613163514223
66,3.232053202324704,0.910506600822797,1.4612813397211502
67,3.235766540339499,0.9114216774750961,1.4632642553323416
68,3.2313222784290994,0.9072444136104909,1.4503906602629717
69,3.2431539822032898,0.9058102666045558,1.451056785264404
70,3.277639966627042,0.9060407365382261,1.4524566756438686
71,3.232586247685588,0.9036758820020505,1.452660861113689
72,3.238137058153795,0.9014930049788097,1.451162125513637
73,3.280016314645618,0.9006873063157513,1.4549368801361964
74,3.2531135306515724,0.8996701589224125,1.4521042074571047
75,3.2807132509622825,0.9008805732209926,1.4440010316526926
76,3.284779361825288,0.9003155884530386,1.441044531993065
77,3.2445386382910115,0.8993610085389092,1.4441739024690012
78,3.244437257364788,0.8969793408162406,1.430399802172525
79,3.243862337901677,0.8956446810455381,1.4340497349883763
80,3.241459345726503,0.8970326261579112,1.4272672491251401
81,3.246002535620086,0.8977961876561198,1.4300963641028825
82,3.243422243301029,0.8984465278522149,1.4292989045562199
83,3.2504752499972844,0.8980098811329682,1.431589587321311
84,3.233827781735198,0.896860260022194,1.4323939568322843
85,3.2340968871326723,0.8939909581955151,1.4297068987166548
86,3.2342794055530035,0.8947856909469099,1.4280771032600132
87,3.2393595980755796,0.894812206685133,1.4281476590711983
88,3.246380022654164,0.8951928972568716,1.4282560595184817
89,3.262645531945072,0.8963883178410874,1.4263529520166733
90,3.266251112255154,0.8917490260848633,1.439848401269932
91,3.2459011797703177,0.891089758966109,1.4382026295941195
92,3.2679467981558297,0.89015156891626,1.4429420102544817
93,3.2321790514306366,0.8887521026596744,1.4382917245518816
94,3.25414465451039,0.8874680345942941,1.4399618137757142
95,3.233322825608287,0.8863121726342437,1.4409544502221512
96,3.224956267655947,0.8861971389537612,1.4538271269009204
97,3.2861611593732176,0.8841302910418879,1.448847555036571
98,3.2982415903568443,0.8857394143488678,1.4446744866055319
99,3.29530406841754,0.8859598206646904,1.4445346139494475
100,3.286112744147657,0.8864532143114271,1.4484844494913396
101,3.3053105058660024,0.8864300282526424,1.4515787953192614
102,3.296900368692475,0.8861591845117086,1.449559963141174
103,3.2872787134133254,0.886869174076755,1.4515656078071593
104,3.2861376938186977,0.8873552003312154,1.4409325170553697
105,3.287514680703741,0.8883999417105397,1.442291015392948
106,3.296047651692548,0.8873782029000106,1.443374708130265
107,3.296570049356629,0.8880562076432794,1.4380786243190122
108,3.291393562820713,0.8885314889634055,1.4387980427205505
109,3.3058025383031016,0.8884215577812974,1.4339512219757817
110,3.295955305358697,0.8861535567063143,1.4310309036903779
111,3.327646971744715,0.8877869242325342,1.4315990762137498
112,3.3281798613621225,0.8888222748011614,1.433067448644328
113,3.330771593603064,0.8870366497826134,1.4235392406788923
114,3.3323797795280847,0.888954181272595,1.4215879678192826
115,3.3419765022938357,0.8905487036285,1.4251018797238741
116,3.3276817073065414,0.8885948218489894,1.4275464162909324
117,3.3259161642780675,0.8877623114966122,1.423126821042539
118,3.317507693179401,0.886395865724735,1.4217971935003404
119,3.3231117009926825,0.8866725446646347,1.4206132868020784
120,3.315638043838522,0.8856217212885504,1.4141115158933473
121,3.3108531237634926,0.8857338736637368,1.419331397246542
122,3.3113273728726,0.8854924741277689,1.4149788906137706
123,3.293839790807906,0.8877278301601994,1.417714439965955
124,3.29234233820718,0.8879142306564936,1.4146641092311454
125,3.2921980085940517,0.8892616607054602,1.4042466818910166
126,3.3003283716310983,0.8895356321619753,1.4038836019546614
127,3.2975237222529143,0.8887900700053082,1.3991235305546548
128,3.293413524648063,0.8871495361791139,1.4007366633373564
129,3.298342612635294,0.8867863178212556,1.4010328738530355
130,3.312489473106512,0.8867427186596191,1.402571924291955
131,3.3047551148942014,0.8870999568110024,1.4068016751143673
132,3.2790817453207546,0.886018116716734,1.4078281371240613
133,3.283790600935638,0.8848626152344291,1.406804211218688
134,3.309278512974772,0.8893733469577517,1.4058824201364328
135,3.3022443199438065,0.888776261319725,1.409490467353615
136,3.289616101239629,0.8884957461474461,1.4068018249302914
137,3.2925209608240587,0.8880136057744025,1.4074126277680743
138,3.292094643227518,0.8881600323303761,1.4045761333766962
139,3.2910292402014507,0.8892883385741414,1.4085458917016747
140,3.295944306874958,0.8894742439306885,1.4081075501125127
141,3.308025348579668,0.8869293072060402,1.4087773078288781
142,3.3075582424113605,0.8853995894455814,1.4032472310561146
143,3.3026099249125727,0.8835525221748423,1.407598552067666
144,3.3039425127969997,0.8818650650909541,1.4078129403937076
145,3.3209174254296534,0.8815714943148348,1.411469957931486
146,3.3158434706290487,0.8810848040405052,1.4082967307884544
147,3.315092207729019,0.8812323860796282,1.406236024462882
148,3.3096229980575984,0.8820634616705595,1.4140429555717389
149,3.3052754868144247,0.8852534493636137,1.406103172209602
150,3.2964674910003873,0.8799143336054517,1.404597211702802
151,3.2953173772978603,0.8806958603714412,1.4056936833450056
152,3.296926100798077,0.8805813416457751,1.4040786508835752
153,3.3014856829055454,0.8807594305350088,1.4033646828220014
154,3.3046429642163475,0.8807828182133971,1.402800881611189
155,3.3190747620810335,0.8830589811394033,1.4028573585805348
156,3.3173553271940364,0.883644108376647,1.4032019747209152
157,3.335879409903538,0.8839016360547619,1.4047240916293047
158,3.3453564073709394,0.884326535055615,1.4099115640593778
159,3.3262517801294096,0.8844879572171003,1.4087881307255337
160,3.3467201770156714,0.8824343737438032,1.407527416333291
