Time(Iteration),UpperConfidenceBound,ThompsonSampling,PerturbedHistoryExploration
0,0.18339439019913803,0.3033527623457363,0.18339439019913803
1,0.438919055345013,0.611766174797689,0.438919055345013
2,0.6553484070290686,0.857021070368526,0.6553484070290686
3,0.8751067623947953,1.1110599517701527,0.8751067623947953
4,1.1191939535821454,1.3296122338142735,1.1191939535821454
5,1.403800432690931,1.5604148190777387,1.403800432690931
6,1.7013001830348358,1.83066723947171,1.7013001830348358
7,2.0074511300688886,2.0900352611566717,2.0074511300688886
8,2.2821535660998156,2.2964723052733853,2.2821535660998156
9,2.591139871339014,2.5906667359952564,2.591139871339014
10,2.83142305927345,2.880696092845955,2.83142305927345
11,3.0804501656802588,3.1576056790916143,3.0804501656802588
12,3.296013236180902,3.376492225802706,3.296013236180902
13,3.561951884178284,3.633009371542643,3.561951884178284
14,3.828385373499551,3.874153080914186,3.828385373499551
15,4.112000508942803,4.156209989932282,4.112000508942803
16,4.33405278815411,4.395955173539262,4.33405278815411
17,4.555774132653006,4.70262241137821,4.555774132653006
18,4.771067008988075,4.9201025763465385,4.771067008988075
19,5.034663253135892,5.1718947508201705,5.034663253135892
20,5.26549481090582,5.415794603590621,5.26549481090582
21,5.515807301592288,5.701586083814422,5.515807301592288
22,5.7218502831785205,5.971629135803448,5.7218502831785205
23,5.981935325801525,6.225639661790795,5.981935325801525
24,6.203250337588256,6.473563515680217,6.203250337588256
25,6.460298766586075,6.743593689665434,6.460298766586075
26,6.739099678853934,7.0207768641252475,6.739099678853934
27,6.996244688755989,7.291082991359891,6.996244688755989
28,7.254170006315992,7.5742464408927574,7.254170006315992
29,7.542695673667765,7.853698877333717,7.542695673667765
30,7.778053684665094,8.154095771424618,7.778053684665094
31,8.068943801618218,8.4305281918739,8.068943801618218
32,8.257854506026046,8.645786301656331,8.257854506026046
33,8.516404649703817,8.88551202003961,8.516404649703817
34,8.7659646861177,9.181509389366639,8.7659646861177
35,8.962566578045148,9.416183122358222,8.962566578045148
36,9.189617278877595,9.656501269373331,9.189617278877595
37,9.454319681148371,9.845681449918297,9.454319681148371
38,9.721796111484803,10.10325419104514,9.721796111484803
39,9.986137575443617,10.303255938125343,9.986137575443617
40,10.221574545501532,10.576458413918433,10.221574545501532
41,10.46029678353617,10.844096840339732,10.46029678353617
42,10.698085445557114,11.084964111109965,10.698085445557114
43,10.94980985442754,11.359254318877273,10.94980985442754
44,11.206213687095303,11.593897815677451,11.206213687095303
45,11.40799338802036,11.850695992976735,11.40799338802036
46,11.66414155815585,12.095350975419102,11.66414155815585
47,11.916373290917702,12.369122547060218,11.916373290917702
48,12.195641565442408,12.653623330234868,12.195641565442408
49,12.486696841555375,12.911191941958483,12.486696841555375
50,12.688011381974572,13.191421130105123,12.688011381974572
51,12.979626192791889,13.393847742107486,12.979626192791889
52,13.27215161689596,13.650523501946585,13.27215161689596
53,13.44796351507504,13.837890602532301,13.44796351507504
54,13.72902503640375,14.13245152244193,13.72902503640375
55,13.990672631248634,14.34638570154477,13.990672631248634
56,14.218132342601518,14.56362804019706,14.218132342601518
57,14.446228177405214,14.814511673772774,14.446228177405214
58,14.714696057961941,15.041209214014831,14.714696057961941
59,14.989749305115646,15.330053998589724,14.989749305115646
60,15.238509501103206,15.572381115746115,15.238509501103206
61,15.493174508340108,15.875214159383503,15.493174508340108
62,15.743505972718589,16.11801611892553,15.743505972718589
63,15.990072695045916,16.379304125508906,15.990072695045916
64,16.23039410393432,16.586474260317,16.23039410393432
65,16.49410326560365,16.80458145678767,16.49410326560365
66,16.781400564764617,17.030667664916102,16.781400564764617
67,17.086584559933236,17.2638014754958,17.086584559933236
68,17.38099154361602,17.517513297323458,17.38099154361602
69,17.642560413560894,17.75830913296514,17.642560413560894
70,17.869104179985914,18.001988238401005,17.869104179985914
