Time(Iteration),UpperConfidenceBound,ThompsonSampling,PerturbedHistoryExploration
0,0.31871244586961217,0.46962337229362383,0.31871244586961217
1,0.671364242410735,0.8442328360264014,0.671364242410735
2,1.1308893721967872,1.2394162090372092,1.1308893721967872
3,1.5277662015376972,1.6100895472267134,1.5277662015376972
4,1.9321026411694369,1.996064012542432,1.9321026411694369
5,2.374889787731301,2.419433386329879,2.374889787731301
6,2.865859189336745,2.7667805469152706,2.865859189336745
7,3.3495350452588455,3.247821205165961,3.3495350452588455
8,3.6722553738475034,3.6969230655688152,3.6722553738475034
9,3.985069736562811,4.18619543967203,3.985069736562811
10,4.423799232277614,4.572330855868303,4.423799232277614
11,4.78084907588386,4.86768669349851,4.78084907588386
12,5.225148348906937,5.0709125510088215,5.225148348906937
13,5.554061715922211,5.391253096344491,5.554061715922211
14,5.900318956832295,5.679992316072843,5.900318956832295
15,6.281383701967686,6.109085671880204,6.281383701967686
16,6.6652667638295355,6.449919426235768,6.6652667638295355
17,7.038639966778456,6.742263257227772,7.038639966778456
18,7.4107563778793475,7.104217535885671,7.4107563778793475
19,7.813618875344287,7.390120565135989,7.813618875344287
20,8.246834333792718,7.717024270148036,8.246834333792718
21,8.65203559283457,8.046691602978713,8.65203559283457
22,9.014661093417521,8.423469451862472,9.014661093417521
23,9.236175161872984,8.817632823314934,9.236175161872984
24,9.637680766921065,9.195456090634668,9.637680766921065
25,9.689511655598121,9.366700136635309,9.753604364123166
26,9.729623341125235,9.46815720000307,9.845595479285313
27,9.829397481846874,9.62788543005234,10.059862102020364
28,9.944640458095561,9.65931505487796,10.271656604327298
29,10.022168840699653,9.816687951263875,10.56191023721853
30,10.120140501539437,9.846987015221563,10.864811736463965
31,10.200254178978685,9.95719898261655,11.091794506987345
32,10.289060277780298,10.061583123920455,11.297756608107566
33,10.405258270838962,10.080385910664049,11.527853403491342
34,10.518995024610579,10.08447775756858,11.719268710156141
35,10.560162495401372,10.119375843658231,11.977951367581145
36,10.639403256707906,10.149329135060505,12.168383307613976
37,10.687697858648198,10.16983877187542,12.49626769823215
38,10.755749021124261,10.238276631055287,12.718981721346715
39,10.80122886858675,10.262080221182277,13.025086248995283
40,10.817672382241081,10.292968625538188,13.353232380950965
41,10.822175386484567,10.361280680244212,13.681090427705186
42,10.848134394973627,10.464637929339403,14.043602010513519
43,10.90513174273778,10.544972842744574,14.324194443999577
44,10.947919785063887,10.57541815816534,14.646912806830821
45,10.998501796845678,10.62119733322098,14.879142545414613
46,11.0549833135609,10.677882012093638,15.140580469974049
47,11.055486178455679,10.686593710313812,15.494740292717646
48,11.055989043350458,10.711190500788666,15.860206733870232
49,11.084542734842227,10.74547025974547,16.19076495983425
50,11.09215512157433,10.76383238543616,16.61181895839433
51,11.118302428853399,10.785293272962353,16.87994872323717
52,11.172795419706123,10.79759638062961,17.115850733739975
