Time(Iteration),UCBLinear,TSLinear,PHELinear
0,0.159535518156684,0.1834168157851162,0.159535518156684
1,0.3054967946656302,0.36937342114053456,0.3239298830415279
2,0.42834592203152794,0.5957142660542993,0.4725764303862391
3,0.5899066907005379,0.7860997123299722,0.6720079125822515
4,0.7312530369756041,0.9295280729400277,0.8542183857597709
5,0.9189699819865199,1.1226765240611425,1.0233370920603106
6,1.1321165936805806,1.3111759678574892,1.2114849046189942
7,1.3007127358543664,1.4400209693044226,1.4064678134718025
8,1.492159183049054,1.6806024219775115,1.5806399513867695
9,1.691115216809497,1.832389924482872,1.8103483296802363
10,1.8486086604009508,1.9976037350282059,1.9882155848259502
11,2.0326810925718424,2.1215324797713286,2.189646005004217
12,2.262969963413745,2.3018178145091235,2.32993107081201
13,2.4472863565241623,2.4579971139520382,2.555850009096397
14,2.620647397037928,2.5718760623257895,2.7182878664744003
15,2.797819392512519,2.7159470523105713,2.927835859872346
16,3.027507395799858,2.8404866227677603,3.1699493644694874
17,3.230401228805807,3.017939953147221,3.383773952218209
18,3.449343908375197,3.1746764724983336,3.659513480297054
19,3.630160108223368,3.4001227732430985,3.8304270019832964
20,3.865487946614479,3.545649388195204,4.024082784119169
21,4.083698598437826,3.7011844376368304,4.241080596347102
22,4.286074565039442,3.8624955068299043,4.4878703728348155
23,4.5183401548958475,3.974942437172829,4.644643237034786
24,4.681446109870288,4.111023529761986,4.788121577328775
25,4.843189937520117,4.255662273616506,4.978968580429861
26,4.974053149246208,4.414419323506466,5.102857965725822
27,5.08295827038338,4.522385968659146,5.280352951138107
28,5.212572314528964,4.6627292772840025,5.393803570948328
29,5.341379182633437,4.7527118883373705,5.52529092295751
30,5.4431535079680105,4.881654128542432,5.62666015933782
31,5.5593155786179835,5.029352033598918,5.733368175722682
32,5.66447070341505,5.136313616968559,5.859210498187571
33,5.773686788707172,5.2762917106119485,6.00987590587198
34,5.892241846683574,5.402183312578583,6.142968829948405
35,5.977410578163156,5.565124066464517,6.265244916383347
36,6.10005170099254,5.657806166233854,6.392261281159881
37,6.237557284979878,5.845448245868019,6.527034290557151
38,6.322226689232899,5.9380817996208695,6.638506889654259
39,6.425878013910382,6.077491337287994,6.747408028326879
40,6.572551362483376,6.181737341997783,6.925696272989166
41,6.716527220310849,6.252607540056308,7.009907213655121
42,6.864061638658951,6.341669717168871,7.117723060013134
43,6.976674414221526,6.419133739962291,7.27491452680133
44,7.113372041442529,6.469364476660708,7.376915456328376
45,7.2144405232670525,6.5559143953469725,7.513603481539752
46,7.317366060760851,6.642782296587053,7.6070899960503
47,7.4533982733886095,6.80066865922352,7.747451469718785
48,7.585847334116572,6.891720645394959,7.8742903678161795
49,7.696856223694839,6.9973948693529335,8.033238214481432
50,7.83231255835275,7.099254643277819,8.19903915144792
51,7.981618608367694,7.171488488768635,8.363183087919676
52,8.088591633806562,7.27759939020672,8.497295934288351
53,8.170624744741959,7.357496047212147,8.618510605076544
54,8.303721899582692,7.436015157397063,8.711123663187628
55,8.42206363429622,7.5559382899437635,8.775489929635379
56,8.54338085587197,7.649538934168964,8.866264787838725
57,8.680088350555009,7.708444355479694,8.954857983792893
58,8.78351421725831,7.866639380424648,9.069118687600668
59,8.877529322582093,7.955246140612987,9.193920805351935
60,9.000566725842338,8.001209262128084,9.364750644658574
61,9.12801636871569,8.094809650519355,9.485231604218079
62,9.23975069294294,8.172943992766628,9.636469400610718
63,9.309360435573652,8.269347542310241,9.80381982352311
64,9.401869311497643,8.343116084914083,9.898398866342138
65,9.490854722963059,8.392695584148923,10.019278479168946
66,9.60408650749807,8.449415317237055,10.149273054868575
67,9.692819219221594,8.510871712922246,10.27220985016265
68,9.778557364078528,8.588438150300764,10.413381165181768
69,9.812179449268806,8.65780354279569,10.553117062314268
70,9.881892563800143,8.724897730565951,10.67076486262117
71,9.999751273340621,8.799231173700347,10.81934818608716
72,10.095499013752148,8.908158031100763,10.94339496741245
73,10.185434587444718,8.95682542003337,11.041155430712966
74,10.286925889974881,9.000087736101559,11.17639954904087
75,10.409106322031942,9.078276864023142,11.345066873051165
76,10.51061771134707,9.136422463318713,11.431652615401433
77,10.662043895217959,9.196930520021409,11.55502518942638
78,10.743465200471862,9.279850004573735,11.697315124717868
79,10.87627873930016,9.344104671304475,11.800856691355083
80,10.978719465217306,9.437859206231973,11.9080893000728
81,11.035526233063544,9.586045694774965,12.048872957551266
82,11.111463914418707,9.664840410993706,12.158504769792533
83,11.178057700292493,9.822186486658628,12.255947847618822
84,11.239154438652223,9.901127474573107,12.389152753475845
85,11.320833072307671,9.976672276476794,12.499750342366866
86,11.3988288761758,10.039677678003468,12.610177768420456
87,11.495152492534071,10.123162026942216,12.666531631603636
88,11.583017370688813,10.17606656540238,12.79151370692416
89,11.676868642559198,10.263942274198358,12.916958988302166
90,11.748236391275661,10.306259015884354,13.027413657603
91,11.863402911103671,10.378926121635711,13.155134930665621
92,12.029774081729247,10.414301933030796,13.325061301088704
93,12.114035651055415,10.496429048543192,13.41955120234241
94,12.24217021767899,10.562514315888041,13.510505358840055
95,12.295450756204161,10.586519733054148,13.593796460171173
96,12.33594002849947,10.62939247043732,13.702865361222285
97,12.40668503183223,10.671314270811695,13.855540496122467
98,12.489475478401443,10.716857206089983,13.998322049951241
99,12.560717988137945,10.800044319881662,14.106475492664453
100,12.654046317754446,10.829862630765167,14.204147995237076
101,12.758526569599002,10.897046885817403,14.320499720513547
102,12.876583180389593,10.978886354023448,14.433611137916992
103,12.947412297924288,11.0087595043927,14.531668961199344
104,13.046900231756862,11.044054185324821,14.591134284363383
105,13.084836992852214,11.106026846380349,14.732309490196949
106,13.184972393665404,11.176595270551418,14.863357720869029
107,13.280056947376599,11.224011441279007,14.969508409181657
108,13.375088751892893,11.259585342856273,15.055614006154292
109,13.442647235810067,11.322471514367027,15.19948429279474
110,13.51047931906064,11.352231515903926,15.292338326797832
111,13.57824306545551,11.42885764553947,15.419013613032234
112,13.652634258257686,11.46812238998896,15.565455419623794
113,13.766651961087154,11.493768611990069,15.71089970079932
114,13.832541425141216,11.516964465407511,15.83203568865315
115,13.913682112573529,11.58069809809278,15.911939963136884
116,14.020278822914241,11.623756674767325,16.033949141585516
117,14.149390070509497,11.655351132919652,16.10733205596874
118,14.243432509991266,11.69910973755047,16.195156500812985
119,14.314798319443193,11.725585589742177,16.28756790064059
120,14.37472948814873,11.755671391903403,16.36733057371655
121,14.42799428447498,11.812581459630842,16.50132908819578
122,14.504098765382247,11.83107338139136,16.632017637715826
123,14.576913853834407,11.877600208431323,16.74419989478229
124,14.644204769464839,11.952674442968643,16.85209374581114
125,14.781982495428863,11.980771356869008,16.95655601930536
126,14.890190316537474,12.032855905419776,17.116786578209933
127,14.990590039925971,12.049030895442534,17.224404562495785
128,15.06794710050705,12.121081155030373,17.32490341237169
129,15.169023884202721,12.123412110673382,17.39922465016141
130,15.209043560908066,12.184847508646985,17.50827546398958
131,15.232904551164017,12.222258216632724,17.646306689514265
132,15.277037422897148,12.24095458189002,17.77476875521554
133,15.366825998179156,12.28878879834124,17.866153718313278
134,15.427438372102241,12.343533542544431,17.921444030003794
135,15.465887224450602,12.43363230217842,18.04404954778081
136,15.549287422906204,12.494879968007734,18.121767097217518
137,15.602360852001146,12.53638966004636,18.242077386284016
138,15.64477493528525,12.597872393970954,18.434627128681864
139,15.7387355529383,12.619821452489168,18.514840992977682
140,15.841474824059242,12.669238063510532,18.611832402586316
141,15.890919619758014,12.692025379945823,18.739662331902828
142,15.933271508964172,12.717210814513361,18.871587815523508
143,15.964084178985692,12.734274471290119,18.991149665929417
144,15.989194466848332,12.759156517040314,19.14302702354518
145,16.079927033993457,12.807657931262359,19.240095429672852
146,16.130391935885154,12.847904870609517,19.30262327986051
147,16.22327238954982,12.862376494364511,19.428572949613194
148,16.301817250379376,12.903014894992655,19.58812314571319
149,16.408659136587442,12.930488117207812,19.704242903794167
150,16.500784265033655,12.99798575674198,19.804533622503236
151,16.583168854223416,13.01989896954861,19.87224658236312
152,16.696122077356133,13.071209956910755,19.94947193204975
153,16.739150850444517,13.10043649901595,20.04411110162147
154,16.829660301095643,13.10312797568319,20.130482289358433
155,16.91964763549214,13.143453863706942,20.241437212682815
156,17.032085545978028,13.188164652229549,20.371713160734327
157,17.078224015210367,13.233823763782365,20.495750837537177
158,17.146220130320156,13.261155519667582,20.599888699417967
159,17.17152910883092,13.282271177186393,20.66989286405215
160,17.26675524061776,13.314485618673217,20.763911707620192
161,17.32407317365037,13.323180267015909,20.82613132051326
162,17.38476538537528,13.3517693686809,20.976324854265087
163,17.454492509966222,13.37779982840126,21.065893241404194
164,17.54633585721441,13.4183892259679,21.210137864037907
165,17.620091196061292,13.467456751309731,21.306580577918098
166,17.693779770363573,13.493090968330293,21.38463327503128
167,17.768392571627896,13.52201179141523,21.449304316063664
168,17.82422098905969,13.56163224793381,21.57869382019359
169,17.877885792017686,13.61209891987095,21.708669896596557
170,17.939866006277185,13.644765171965037,21.79262470589788
171,17.970918905045597,13.69368692683025,21.88141024105301
172,18.013283896434675,13.734302032208252,21.984734107297857
