Time(Iteration),UpperConfidenceBound,ThompsonSampling,PerturbedHistoryExploration,UCBLinear,TSLinear,PHELinear
59,13.946831870260471,14.300329185843447,15.256276611748381,11.750236913642556,11.26799942377676,12.914912888264064
60,14.097443063439963,14.427841196737441,15.502915445129139,11.813722906411483,11.336933544065035,13.00383243490092
61,14.214793613258957,14.603799868346417,15.74319941197541,11.857713964569795,11.483561597202783,13.060487890413475
62,14.377302612842717,14.715591307636739,15.996860812613145,11.964548597059245,11.605275797954608,13.113390303877784
63,14.539222050204117,14.871150203309274,16.174165197724243,12.038541054481803,11.671733114769747,13.181096052474825
64,14.638038725414791,15.036647970692083,16.383766738404976,12.08404599648756,11.690729550054758,13.300452483728844
65,14.795327838355252,15.094409315532355,16.584141313372093,12.159235024180266,11.760591209292437,13.434753035798945
66,14.888291011826658,15.289938143103678,16.800088640065304,12.221850077194429,11.807387051573247,13.477740190189792
67,15.001890708053153,15.389282584889509,17.040330014437735,12.24088323476761,11.86857456435345,13.548237932047394
68,15.1304966542274,15.50636874847137,17.280177982234257,12.25991639234079,12.000666154488275,13.605610667521068
69,15.247960638221361,15.560709308505997,17.50501743761285,12.278949549913971,12.027090003606826,13.666615667597199
70,15.373026177225464,15.616436052875216,17.648690294025435,12.301945989275264,12.116518284832509,13.706364018984212
71,15.509618672762656,15.728963888147756,17.87428069673181,12.355786458743868,12.2251522779697,13.733140964182947
72,15.597305017653971,15.803599762171846,18.083143157254703,12.439553454127328,12.414999530806242,13.834862638615496
73,15.736124655492329,15.920581586502038,18.27874412820188,12.472909541353085,12.494641595154285,13.924355509525602
74,15.91142576771777,16.069336540740185,18.50525851654266,12.510538000380905,12.58327691008465,14.006819900883283
75,16.025136528384238,16.21893782690914,18.71906855974095,12.569446505366924,12.72221157114657,14.111037461115789
76,16.13384704521506,16.32725732846253,18.97157076605521,12.595700408623543,12.920829779487326,14.216426656719747
77,16.216943733026117,16.353359564137715,19.166007006539537,12.646012643144655,13.039362034422396,14.330688766220595
78,16.30693485094178,16.459533153674062,19.366714044642787,12.678714336944847,13.07513624503164,14.417833953501344
79,16.387823586219394,16.525327261826583,19.530114064660985,12.70535578365877,13.191943840672982,14.487106501978872
80,16.488820884003793,16.599910880789807,19.704000349579758,12.731997230372693,13.251575889955626,14.565281177680728
81,16.578637071527137,16.710556486098586,19.93702716119671,12.764698924172887,13.333457381902411,14.609938057951481
82,16.65702211852436,16.810432592980163,20.07268352580023,12.797400617973079,13.467651778638142,14.737589920310402
83,16.730919368705298,16.912247882783866,20.339256823501486,12.821356021679682,13.513262489528463,14.82424262332491
84,16.815591905048617,16.99259486322729,20.526960889140156,12.845311425386285,13.547835052832577,14.888875512922212
85,16.88157584472696,17.089127996712932,20.848165687671248,12.887662947852641,13.57390917362657,14.939623523833978
86,16.975603279977427,17.203255796731646,21.209438105060478,12.91391685110926,13.637185607672421,14.97177050957141
87,17.080259500645464,17.280823245141633,21.4773376389197,12.93831407252427,13.694299681377506,15.054818914352627
88,17.16841930927261,17.383501564120785,21.623560921421138,12.98661960557509,13.708803797041389,15.07278917567381
89,17.30129992486193,17.514055588337605,21.76675825945079,13.002270536896507,13.724824985730706,15.175578177605734
90,17.473650677004482,17.567221948155108,22.005103141951174,13.017921468217924,13.761577711265025,15.253578391955681
91,17.576251621626678,17.70595587520056,22.136257613217797,13.033572399539342,13.783592973577337,15.3157749718364
92,17.672757519276793,17.815925034372924,22.26321764337407,13.049223330860759,13.86865226329681,15.421287635197547
93,17.7661707056287,17.969744646018395,22.416253341574837,13.064874262182176,13.944357824842402,15.52433267200706
94,17.90946964446726,18.079847639524196,22.595463961732356,13.080525193503593,14.03988676512628,15.639294094309358
95,18.042550497861868,18.12175513383573,22.783860876838197,13.09617612482501,14.112117054018551,15.724974868290914
96,18.19404272444303,18.228485606245883,23.042512536812612,13.111827056146428,14.178271152016285,15.788141379156773
97,18.316144905696277,18.330215961195556,23.292655710934245,13.127477987467845,14.256213998614275,15.859981684826375
98,18.460769006569134,18.39308104878551,23.465494346010804,13.143128918789262,14.360340084369625,15.969017245418806
99,18.578803128668596,18.449922936946358,23.690839701457598,13.15877985011068,14.394786799528063,15.999923392608602
100,18.71291692389432,18.486558715242154,23.883591500319632,13.174430781432097,14.471159727771058,16.054916884076093
101,18.91374427284915,18.60610620847194,24.07940516244156,13.2111204862636,14.537323796091547,16.12813116906667
102,19.109605520149433,18.680260435045515,24.25398037897793,13.22841775195408,14.571704285457068,16.20704790922447
103,19.217571635382942,18.74223625932331,24.489052435100945,13.245715017644562,14.636096925837114,16.294337536105907
104,19.339801235278493,18.793028290485672,24.700199524948907,13.263012283335044,14.648788432526354,16.345879622914175
105,19.418095744352872,18.879813202658926,24.898227946475416,13.280309549025526,14.734248658834769,16.40626374259471
106,19.50335847132998,18.94007553586706,25.04598501553233,13.299905314266024,14.747631272939524,16.45140854696321
107,19.62478264100384,19.016648572620404,25.23887644923392,13.319501079506523,14.75477690229541,16.50537188776638
108,19.658386636987217,19.097323686323357,25.408824134643552,13.339096844747022,14.820235583686037,16.563886762694633
109,19.74898541486762,19.143327088064108,25.587466618035407,13.38218653588196,14.87528924470628,16.606689577330037
110,19.82238775537669,19.189154619392937,25.690613076626665,13.39948380157244,14.905979469292816,16.74112746327517
111,19.99659606562158,19.217783352008734,25.774017221423264,13.423747012195673,14.940348168889406,16.790179693127463
112,20.20234838065624,19.278157183914736,25.943932795682116,13.448010222818905,15.048901434555749,16.852833877063336
113,20.283956663459637,19.32223476410655,26.05443301240924,13.472273433442137,15.094029973126405,16.87123852555397
114,20.344286333434578,19.34901494837245,26.29257908939752,13.496536644065369,15.144160785660592,16.940104398451677
115,20.368151799108865,19.42437988425846,26.433946002560283,13.523098354238618,15.235827140740543,17.017678060370546
116,20.445838933279095,19.509193628893236,26.642478755352407,13.558659350307366,15.258551743764807,17.127038796462486
117,20.490725189334814,19.59960837776895,26.81602660837895,13.582922560930598,15.284871855699308,17.254377992030115
118,20.557812305870847,19.718453394586227,26.942137979435056,13.60718577155383,15.428300037334722,17.300915157171858
119,20.622087962071284,19.83321793866586,27.114939799476495,13.631448982177062,15.461193491716703,17.422135390921675
120,20.716750905531136,19.90417210401464,27.2960361570346,13.655712192800294,15.486458497805952,17.491905240353752
121,20.870940033623462,19.962332259226624,27.503125712200102,13.71086795719268,15.501908599547026,17.578226132177925
122,20.95082484759248,20.03243188655612,27.65785393146488,13.735131167815911,15.518444507541076,17.663545128451645
123,21.07197996598494,20.06512000612939,27.73878796815585,13.798909750877115,15.525590136896962,17.699696536038765
124,21.12226139945491,20.24869936893344,27.92030611392327,13.838563640721498,15.543709513630327,17.747492101798837
125,21.169790606382524,20.39082038519804,28.17844901381242,13.848252617271237,15.57392589693136,17.759421943007375
126,21.221632767392595,20.50464090635743,28.3215781858205,13.857941593820977,15.610641526515007,17.865780586570505
127,21.232987874471355,20.603884153023454,28.580511023057255,13.867630570370716,15.617787155870895,17.936088324370562
128,21.270036411133137,20.65942089383551,28.76471248189394,13.915961241226285,15.68038387548491,17.984995381904604
129,21.34960689488585,20.662711633601027,28.975554202811956,13.933258506916767,15.73458412391127,18.062648831723237
130,21.41289217025948,20.740854841145968,29.140783510129644,13.950555772607249,15.778482478801475,18.12594448875659
131,21.44782238073793,20.759964339447272,29.35623279772698,13.96785303829773,15.785628108157363,18.192724170202304
132,21.49790013860245,20.82946707934926,29.567366194559355,13.990924628952223,15.789591389945477,18.228612142216274
133,21.593722259062822,20.856692594130603,29.691679790979038,14.013996219606716,15.807680066271113,18.292025295492603
134,21.610270917621065,20.876121387820866,29.819120652660825,14.049759316950448,15.843490019432869,18.34053980990726
135,21.691356475704392,20.888995263776472,29.939940608464628,14.07402252757368,15.866751673823805,18.359614111522582
136,21.770340570221798,20.90186913973208,30.090627621237086,14.08371150412342,15.895928316905275,18.386125448963746
137,21.790296206656798,20.93539402001097,30.158646792624268,14.093400480673159,15.941882536513367,18.469769963345804
138,21.84817113779652,20.95865263562862,30.338635374088817,14.103089457222898,15.968284833129733,18.519597140509777
139,21.987819844209806,20.99118512496999,30.493727451158584,14.112778433772638,15.96927707334523,18.632493230168677
140,22.039992395316315,21.046340753858892,30.654147898418586,14.122467410322377,16.013106931558504,18.710571202950145
141,22.078154861405963,21.05866965328412,30.84506088620082,14.132156386872117,16.04364698815112,18.72245149039933
142,22.133211158797494,21.127552940703673,30.99606032648117,14.141845363421856,16.0872232306166,18.799949164313546
143,22.163555277139388,21.190276829474946,31.1355853366166,14.151534339971596,16.18216975593378,18.864635180135615
144,22.187616737101052,21.240072601073543,31.325080138888968,14.161223316521335,16.225960252869406,18.904142604219352
145,22.223543738142038,21.281679326020615,31.478900933109305,14.170912293071074,16.24129033414321,18.91437655729947
146,22.26465093222628,21.31276530057006,31.638642010845047,14.180601269620814,16.301661355524168,18.95839968949361
147,22.29836630101988,21.384887006011393,31.837891002041697,14.190290246170553,16.315597715554247,19.048488073543837
148,22.36147855425688,21.430929939718006,31.92706080201779,14.199979222720293,16.342529141197446,19.06872238713756
149,22.411566694996917,21.50230689146536,32.097564183995274,14.209668199270032,16.376518726716327,19.109672426821724
150,22.458250612847742,21.537158108500638,32.362389168935714,14.219357175819772,16.475926419685955,19.182294918097867
151,22.48018812968231,21.540448848266152,32.48387126085753,14.229046152369511,16.535251629869112,19.230884369839593
152,22.497633210633076,21.578585500660516,32.589657953706535,14.2634815299355,16.57269165808788,19.309894375131385
153,22.517376791133852,21.619249002951218,32.79535475808761,14.297916907501492,16.574990157637895,19.363519070667728
154,22.534821872084613,21.62990350052056,33.02833282834909,14.332352285067481,16.607121827576833,19.438072194722658
155,22.552266953035378,21.633194240286073,33.31211040586892,14.36678766263347,16.629551864575163,19.497611445348344
156,22.5723506085707,21.768718706914434,33.37169234934413,14.382566613055209,16.658779279258454,19.583534801441562
157,22.66026281418413,21.79974798968414,33.502192163870006,14.392255589604948,16.69274193926213,19.64135550320717
158,22.713044198062924,21.811785019543244,33.702254734143246,14.400298231785623,16.695380513846693,19.668761846242866
159,22.744864133333937,21.859645641380638,33.805036796604256,14.409987208335362,16.76364992262064,19.693764371573515
160,22.823957817402516,21.862936381146152,33.9705870157771,14.419676184885102,16.76364992262064,19.739157204865574
161,22.953537423933717,21.942623310405892,34.1365680527471,14.429365161434841,16.85714851529464,19.794153752307032
162,23.018180181239963,22.006775005269876,34.23761408588359,14.43905413798458,16.85714851529464,19.886847306053788
163,23.068806203568645,22.03648751855787,34.34469660610487,14.44874311453432,16.877250253811447,19.91578122470135
164,23.148147695197068,22.06766447415489,34.50707706918847,14.45843209108406,16.879548753361462,20.007329657946936
165,23.272691632363976,22.070955213920403,34.630737102118985,14.475221023358326,16.913493456972994,20.03151350444021
166,23.3296194040282,22.106225103559517,34.755464315153645,14.492009955632593,16.92687607107775,20.130486669603762
167,23.382689332090322,22.12459069888114,35.06146160112111,14.50273864082059,16.97191866644442,20.161764393736505
168,23.415180022893697,22.1352732639373,35.224112831232745,14.513467326008586,17.0093969477285,20.24634568097812
169,23.52799808603923,22.138564003702818,35.41463755512569,14.524196011196583,17.0093969477285,20.276622851871814
170,23.587608843714303,22.16196396684301,35.57077371300737,14.534924696384579,17.012035522313063,20.31267914530547
171,23.625565286432682,22.24309642010264,35.655559616632054,14.551713628658845,17.03026175119891,20.3596636305307
172,23.724330249507855,22.268518279132913,35.77432056748491,14.561402605208585,17.03026175119891,20.394064279711294
173,23.793054317069764,22.273008089582373,35.95410077289732,14.571091581758324,17.032900325783473,20.44178300584944
174,23.829046474539027,22.29710333398819,36.14312285637596,14.580780558308064,17.06171393491669,20.488882900974986
175,23.942819853102527,22.32106981331554,36.279966588353076,14.590469534857803,17.088300152220228,20.600563318341777
176,24.065627145088662,22.381940944462468,36.44797984399558,14.600158511407543,17.135632757570622,20.67815810415423
177,24.20775392239336,22.424976832053822,36.62376360951489,14.609847487957282,17.21588727169665,20.771652246764297
178,24.314736669383638,22.435659397109983,36.79804474057947,14.619536464507021,17.218185771246667,20.842060650792565
179,24.344446636296517,22.44278778214401,36.939598085443606,14.62922544105676,17.279359703033784,20.92531348281423
180,24.371584114877077,22.503553348862127,37.1787652974652,14.6389144176065,17.29560548065048,21.0060564142867
181,24.43371972829303,22.53402839782853,37.2438633952673,14.64860339415624,17.320001738847445,21.081558211790075
182,24.48188346690538,22.54468289539787,37.34147636164067,14.656646036336914,17.372840865351964,21.17479806952543
183,24.516494984742607,22.59514576989584,37.42085763586479,14.666335012886654,17.435392660145396,21.20915101797863
184,24.626912563164062,22.617857873540718,37.48939517485689,14.676023989436393,17.44275641794922,21.270502869619047
185,24.666529257552142,22.65665561664162,37.60367251722136,14.685712965986133,17.469229674054354,21.358019900024736
186,24.732449731198663,22.694070486997227,37.708691439783536,14.695401942535872,17.48192118074359,21.486262694510195
187,24.879121500020155,22.725810530730065,37.87675470831245,14.705090919085611,17.520860797437916,21.547413696556287
188,24.926532891355475,22.738684406685675,37.98763249233556,14.721879851359878,17.571332042355575,21.606965002894015
189,25.032389507337406,22.76507789781811,38.178818255395214,14.732608536547875,17.606047093543573,21.638147293685396
190,25.141762625331513,22.877914767379497,38.34985819707542,14.790687528415138,17.622292871160273,21.713438378977497
191,25.247158333034182,22.894270118908278,38.43337026245889,14.798730170595812,17.634984377849513,21.827488896598886
192,25.320008792833118,22.944785831343076,38.55628355260076,14.806772812776487,17.6421300072054,21.89349818717214
193,25.41221228642731,22.95708666328148,38.691531923999776,14.816461789326226,17.6421300072054,21.934692746988844
194,25.497663477998437,22.960377403046998,38.86075152148996,14.8245044315069,17.6421300072054,21.997664574155475
195,25.608346766237766,23.00752457294943,38.93628562250639,14.875820933362368,17.661304489784012,22.047416899641572
196,25.72386532844153,23.00752457294943,39.078486704514184,14.892609865636635,17.661304489784012,22.103373047744732
197,25.829995264858145,23.053325077524853,39.23109434045344,14.902298842186374,17.71297395736698,22.161538409183517
198,25.913443233443036,23.089217064917072,39.390114724063885,14.911987818736113,17.804982499611743,22.198701862889195
199,25.977550607507673,23.092507804682587,39.580348139997724,14.921676795285853,17.816848040691063,22.26893264918984
200,26.078904733688745,23.101888518320102,39.7246529343593,14.931365771835592,17.84914640993353,22.39676678218814
201,26.232892472818815,23.132891324100516,39.838239739807875,14.941054748385332,17.94413968202745,22.423645981572733
202,26.329397227979506,23.15665293930322,39.95506549124305,14.967286640616402,17.971683245089665,22.45665195133467
203,26.399175436490776,23.172182634165257,40.03986497749403,14.976975617166142,18.02480952688454,22.542092664124677
204,26.47700872966484,23.181872959005922,40.147089392564446,15.000909009847195,18.04115889139623,22.580055549232547
205,26.54261027903571,23.22346686461469,40.257074637803036,15.010597986396935,18.076479059873076,22.61159700190559
206,26.619276909636266,23.228948915279652,40.34140052059944,15.020286962946674,18.10004490183427,22.70685013605629
207,26.664112154556637,23.263674998149003,40.506334907814946,15.029975939496413,18.116290679450966,22.762158759678332
208,26.698451616192376,23.266965737914518,40.6837528791901,15.076580934370005,18.116290679450966,22.81594189665328
209,26.75050844431407,23.28955149949767,40.84328023990405,15.086269910919745,18.177893499869704,22.851385272069457
210,26.78484790594981,23.290543739713165,40.953492118848075,15.095958887469484,18.240266712649756,22.896373361228843
211,26.80197826154955,23.348594150792245,41.11341523919175,15.105647864019224,18.246868569022432,22.932092021037796
212,26.823552692507896,23.367982509767494,41.25481406240672,15.115336840568963,18.280515410967332,23.03446368937845
213,26.833291222816985,23.40195421003776,41.38306440878715,15.125025817118702,18.280515410967332,23.13334550552734
214,26.833291222816985,23.43177709382321,41.52979612989398,15.134714793668442,18.280515410967332,23.21726466870955
215,26.856537315322942,23.46954085198686,41.59198819962645,15.144403770218181,18.280515410967332,23.260448927636634
216,26.88242198241346,23.48142248772697,41.72296538958517,15.15409274676792,18.280515410967332,23.332388861568223
217,26.90566807491942,23.581741353944444,41.810337573924635,15.16378172331766,18.32954630396574,23.413458107625832
218,26.90566807491942,23.59364378933293,41.89494479678649,15.1734706998674,18.363280146619594,23.422251274897953
219,26.906660315134918,23.614678482677245,41.96587212312588,15.183159676417139,18.37699093654672,23.516402050910767
220,26.965967913705903,23.641843011634542,42.042114006523434,15.192848652966878,18.38895480549214,23.56595001830615
221,27.02472697478342,23.656999292479377,42.15629208065294,15.202537629516618,18.38895480549214,23.628873401534797
222,27.04906946595173,23.68044861271559,42.23722262804113,15.212226606066357,18.426325913423533,23.766680783863666
223,27.06644601218729,23.73382292470086,42.366554697415204,15.221915582616097,18.474536781405078,23.8060506686189
224,27.07840558018155,23.775244883608163,42.481540524872436,15.231604559165836,18.474536781405078,23.828626658874867
225,27.101886862232654,23.788793653365715,42.54470243745054,15.241293535715576,18.481138637777754,23.89908158777351
226,27.105565145455472,23.80302199412427,42.677808648405595,15.250982512265315,18.500531076918776,23.991416263278232
227,27.13345277928365,23.84676153700112,42.72963187432331,15.260671488815055,18.512464288507953,24.00233612263424
228,27.137131062506473,23.87071648471213,42.85899918749121,15.270360465364794,18.55388190570731,24.085993261751117
229,27.14310784527931,23.883113652208493,43.01248380478052,15.311859143582854,18.55388190570731,24.123530841450133
230,27.153931757858015,23.95492531510739,43.142048441667455,15.321548120132594,18.556520480291873,24.153808012343827
231,27.19157270108451,23.983108481747927,43.28175785950985,15.331237096682333,18.575912919432895,24.20190983441192
232,27.211786892301383,23.99971120327145,43.3806519141478,15.340926073232072,18.599339147203448,24.264443601126437
233,27.219954985973665,24.012568984566265,43.4805818195886,15.36330655647105,18.63827977802863,24.363156522692027
234,27.238897264218036,24.084360844496878,43.60224231359059,15.37299553302079,18.654207507364458,24.39218710993335
235,27.242575547440858,24.13334355595496,43.73639862909222,15.38268450957053,18.67565735869385,24.460044034938225
236,27.261644509884825,24.13882560661992,43.87698014065264,15.392373486120269,18.67565735869385,24.541216338032548
237,27.280713472328795,24.14250388984274,43.94803196109391,15.402062462670008,18.67795585824387,24.5910202161885
238,27.284391755551617,24.18814745283938,44.10236374502351,15.454841231294571,18.680594432828432,24.634705930464236
239,27.29026134967388,24.241313816122634,44.27583648244524,15.46453020784431,18.680594432828432,24.716294822840137
240,27.353967417782535,24.262686617287972,44.40120489740635,15.47421918439405,18.69489865480194,24.78276093942583
241,27.375847472858304,24.278814288217497,44.50089968323482,15.48390816094379,18.753261998389057,24.854365565138874
242,27.397727527934073,24.28145286280206,44.69824256409016,15.493597137493529,18.762950974938796,24.895607251084478
243,27.586586575288425,24.316395117486127,44.84574046648194,15.521260349089726,18.808436660005334,24.942747038891248
244,27.62668803250882,24.34908855264042,44.96296729262123,15.54024396264408,18.824364389341163,24.952579914801625
245,27.705537669685878,24.361064067480317,45.0797304610311,15.54993293919382,18.879030362702302,24.972764674635997
246,27.75434052553071,24.381284632185476,45.19842159110593,15.55962191574356,18.901061376427883,25.024976275468855
247,27.772360340611243,24.42240979428652,45.32154595546962,15.569310892293299,18.90369995101245,25.058373064773424
248,27.808198493455592,24.450345068501726,45.496649554074594,15.578999868843038,18.90369995101245,25.135539901578166
249,27.821332851324787,24.506943841203434,45.645212669271686,15.588688845392777,18.94871649810795,25.162079173622246
250,27.875422144091466,24.511880915338015,45.80360851078476,15.598377821942517,18.94871649810795,25.231555998457758
251,27.927227743002426,24.516817989472592,45.925570952048844,15.608066798492256,18.95586212746384,25.300484660586537
252,27.995813959124384,24.523946374506618,46.02200414766323,15.617755775041996,18.977831923974293,25.376338225467112
253,28.068940156613166,24.52942842517158,46.13793382071058,15.627444751591735,18.981795205762406,25.480876014315513
254,28.122742156417768,24.607836013369443,46.27099018837063,15.637133728141475,19.045428542290797,25.538134277741445
255,28.137791248612036,24.628387030215773,46.437083423956054,15.646822704691214,19.045428542290797,25.583398461042073
256,28.19680676109533,24.633869080880736,46.54260906695487,15.656511681240953,19.089567866232997,25.634543465398338
257,28.269601422308398,24.68235818913869,46.60100789061035,15.666200657790693,19.113130954199985,25.682523543427685
258,28.361615682716256,24.690496058710075,46.775258365906254,15.675889634340432,19.124996495279305,25.750404829993833
259,28.454663925559363,24.761880756737078,46.89720193687757,15.685578610890172,19.143915093134822,25.77879780344483
260,28.53307341006967,24.85711398933296,46.99097867390499,15.688217185474736,19.153559682884634,25.836926762288194
261,28.606074934073842,24.87684756730839,47.07838698918818,15.697906162024475,19.16980546050133,25.868174759635203
262,28.62508730805622,24.880525850531207,47.27174020674003,15.707595138574215,19.16980546050133,25.89391199619568
263,28.644099682038597,24.883816590296725,47.4114682997167,15.717284115123954,19.16980546050133,25.942639700102568
264,28.663112056020974,24.92405804558107,47.53572044412924,15.726973091673694,19.16980546050133,26.014154793320586
265,28.682124430003352,24.941019549818208,47.693189800485555,15.736662068223433,19.16980546050133,26.074668704775497
266,28.69717352219762,24.971597263917694,47.80500412696192,15.746351044773172,19.16980546050133,26.111255063162986
267,28.79406583996407,25.00562061268639,48.02365939165223,15.756040021322912,19.16980546050133,26.196391739316432
268,28.848109570191856,25.033657753468155,48.21961994206441,15.789292085839639,19.16980546050133,26.23160961091644
269,28.89101730187631,25.05221885427966,48.37093244904794,15.798981062389378,19.172444035085896,26.25455313587826
270,28.919602103908186,25.118929276306424,48.52217892479856,15.808670038939118,19.172444035085896,26.30283807450894
271,28.95593254056441,25.133510940190817,48.655576530428576,15.818359015488857,19.199309616617718,26.335561990774057
272,29.06398702252914,25.13800075064028,48.800231392477336,15.828047992038597,19.199309616617718,26.410264761920168
273,29.090026630115915,25.156226979526124,48.87364444780996,15.837736968588336,19.21269223072247,26.497666847183915
274,29.120011211430512,25.17591572370245,49.02836594743307,15.847425945138076,19.22380114186647,26.551998630623338
275,29.20423137560014,25.17855429828701,49.101580208765164,15.858154630326073,19.22380114186647,26.60561418335063
