Time(Iteration),UpperConfidenceBound,ThompsonSampling,PerturbedHistoryExploration
0,0.4065787045489106,0.3992851915253002,0.4065787045489106
1,0.7878793385713976,0.7520838719565258,0.7878793385713976
2,1.144560172427989,1.070778125529351,1.144560172427989
3,1.596687708108961,1.4496971991277687,1.596687708108961
4,2.043819093720704,1.8161333175248742,2.043819093720704
5,2.4428059922616376,2.1987433460313386,2.4428059922616376
6,2.803694197539045,2.639805978849491,2.803694197539045
7,3.137596784364563,2.9894779236526317,3.137596784364563
8,3.538833083919754,3.4314831179584195,3.538833083919754
9,3.966803439700282,3.818955553795108,3.966803439700282
10,4.413245796399672,4.210067138057303,4.413245796399672
11,4.779643853611531,4.720143914934631,4.779643853611531
12,5.152420139994132,5.1358947837127165,5.152420139994132
13,5.632896526448813,5.5065920370910435,5.632896526448813
14,6.058898817568042,5.984893058538599,6.058898817568042
15,6.550208803600722,6.377078510459548,6.550208803600722
16,7.0629157120182215,6.740153401252982,7.0629157120182215
17,7.43478173452254,7.128054493576745,7.43478173452254
18,8.00006838706513,7.543963293524544,8.00006838706513
19,8.401597690970306,8.001610079005559,8.401597690970306
20,8.820330107643901,8.425428953223964,8.820330107643901
21,9.223452434609932,8.749322820329642,9.223452434609932
22,9.600492025831525,9.118727032507836,9.600492025831525
23,10.100584942445945,9.438391787218993,10.100584942445945
24,10.49217360014348,9.929759508134854,10.49217360014348
25,10.834434071797556,10.404407762251013,10.837637865188977
26,11.198812302462349,10.724080398108365,11.220878453486147
27,11.646327722261066,11.088519217096906,11.490517582658551
28,12.03023753814285,11.412481523349708,11.896343076153611
29,12.37832330634485,11.767551372865908,12.290324837747425
30,12.742501032856229,12.116135934414128,12.670206005974606
31,13.065111347771216,12.461882526381435,12.95830127295792
32,13.389157911126958,12.900530235265824,13.347446929031815
33,13.661027636720283,13.207853386334259,13.715201244509794
34,14.039158525457069,13.65995900823664,14.131859720859401
35,14.43112863041336,14.137809424196835,14.485126264195628
36,14.87956647969835,14.515228513618734,14.816149406295903
37,15.196690586995079,14.836665112652927,15.134096634669216
38,15.53344819437655,15.239869010815443,15.425078188226937
39,15.807444507931404,15.659157371270584,15.828506182289127
40,16.220636577519123,16.106093947993887,16.17454081809931
41,16.651299819097783,16.455554116184405,16.56648948004699
42,17.122715896019443,16.778885515378228,16.887046234560152
43,17.443727918013174,17.221378217084073,17.205607905492695
44,17.732712183615394,17.59172987561916,17.574347235301154
45,18.06904681844894,17.99301388227287,17.87060084959095
46,18.388876675854753,18.372486969462216,18.305361929730097
47,18.701009038846426,18.732106595601007,18.744459307434788
48,19.137192170879405,19.177676027873677,19.15198310696503
49,19.675993813864388,19.510893270795943,19.384548532212403
50,20.08605611168939,19.94074709703602,19.7129192041508
51,20.53362103430728,20.372761953263815,19.983345116662484
52,20.849713253201774,20.78796434302471,20.332005282600978
53,21.185277433569688,21.08683423493947,20.77050039098496
54,21.48342656790994,21.39329648602213,21.168010080296213
55,21.947029497139688,21.699862013663598,21.465681361822277
56,22.449542214903744,22.067204195657048,21.76418036351614
57,22.920658014381875,22.520404837806815,21.937218711776033
58,23.370997193820624,22.936570692076376,22.208305618686268
