Time(Iteration),UpperConfidenceBound,ThompsonSampling,PerturbedHistoryExploration
0,0.38271475092606183,0.3604203164314269,0.38271475092606183
1,0.9124197019821872,0.7478962042839455,0.9124197019821872
2,1.387181306875945,1.0403502477973143,1.387181306875945
3,1.8172684604004559,1.5524834213171093,1.8172684604004559
4,2.2201630482269064,1.948932759400013,2.2201630482269064
5,2.5773959982638437,2.391410643909411,2.5773959982638437
6,2.9731307794705204,2.878170775386916,2.9731307794705204
7,3.4700977644662707,3.114528881935631,3.4700977644662707
8,3.8087045115675897,3.486173699235388,3.8087045115675897
9,4.199142128904218,4.019034312233212,4.199142128904218
10,4.602511842696364,4.566993643168366,4.602511842696364
11,5.077970444286727,4.974811799924845,5.077970444286727
12,5.461647457972854,5.327850783187907,5.461647457972854
13,5.897746918580881,5.6939064317304044,5.897746918580881
14,6.359706215991656,6.1501653449840905,6.359706215991656
15,6.657634291613709,6.598324981335901,6.657634291613709
16,6.958613110739907,6.871539145661378,6.958613110739907
17,7.249718029842706,7.260961716877918,7.249718029842706
18,7.560763072174588,7.692803738137757,7.560763072174588
19,7.871610898566914,8.137404899823348,7.871610898566914
20,8.329155025879121,8.405158683565018,8.329155025879121
21,8.863504251423684,8.781053194769129,8.863504251423684
22,9.193530513031586,9.113052149132672,9.193530513031586
23,9.665496341958473,9.500789468015293,9.665496341958473
24,10.112886051293252,9.650046887876108,10.112886051293252
25,10.161908760470414,9.905638882102247,10.25612506503225
26,10.305773156583026,10.224000583081082,10.418333938377481
27,10.520950966358999,10.377975845575078,10.585444104653988
28,10.832011605603105,10.515951385372885,10.874728141872474
29,10.96357785164975,10.751824781767693,11.103633401891
30,11.068722204126917,10.860027171303466,11.253921178022903
31,11.192484457483204,11.035221490204789,11.387489898542459
32,11.33910519305538,11.228526241785252,11.611720813181687
33,11.490093471063151,11.431000559635056,11.856128966070568
34,11.621821947331375,11.612401422314067,12.077691732072706
35,11.71660858841646,11.74686905259898,12.283881709702808
36,11.83952438278491,11.844535513594812,12.474701642245705
37,11.9797650052307,11.974393192061415,12.627430214818762
38,12.212053136592086,12.065623002460942,12.842538696517499
39,12.393627110814768,12.235695539396756,13.069918957222976
40,12.513668421969985,12.447287654365383,13.329447641107034
41,12.713989353994705,12.613580873449234,13.64210613964897
42,12.986854961508701,12.681443461889835,13.863517447229892
43,13.17368473747697,12.751167163275351,14.058411057750885
44,13.318726578860304,12.910403642855519,14.280487587240302
45,13.406463648120967,13.019642953632367,14.3418843432338
46,13.58471969238999,13.229069611088965,14.58333091270843
47,13.662800356622984,13.431256309822382,14.869691519576184
48,13.82884548004615,13.588891062865338,15.01768712366875
49,13.947548420614964,13.645762130818678,15.30017815030359
50,14.086051573109838,13.717897712745597,15.427452661752955
51,14.241843726053872,13.813471810795889,15.584819758100732
52,14.323633590344617,13.858301690715958,15.772465386119185
53,14.448114272584013,13.937674557597898,15.987459551407317
54,14.529694023100168,14.005840083311497,16.13923274652563
55,14.636509475561127,14.10538157022784,16.24998568793352
56,14.74241960927601,14.21547828120735,16.382055888351907
57,14.914343632347808,14.326657392706199,16.623335173364236
58,15.014260648528298,14.531102140545375,16.8287149079001
59,15.239844451913347,14.607699893318781,17.02708988159031
60,15.414876050168894,14.793921716074129,17.220074152235167
61,15.53170651972735,14.889560252914347,17.4991785734565
62,15.615124847920878,14.945606406456386,17.675910647528845
63,15.714182843093047,15.072429050271413,17.8651935564095
64,15.76617726762754,15.297602241403458,18.067217158191433
65,15.9340832041626,15.367623953121603,18.234550142097135
66,16.023651073801737,15.518765832925222,18.492496572280174
67,16.095057553327955,15.602205151140392,18.816731165197726
68,16.241780325836512,15.708565966105269,19.027049137363054
69,16.26894295275172,15.851636397349685,19.187090485385646
70,16.391361701928993,15.940245591136863,19.42107938158643
71,16.513502970990604,15.983650227098257,19.642832566680728
