Time(Iteration),UpperConfidenceBound,ThompsonSampling,PerturbedHistoryExploration
0,0.2874628400529149,0.28195738470939824,0.2874628400529149
1,0.5320692810005154,0.5431234974336341,0.5320692810005154
2,0.8133180499778465,0.7723279850872558,0.8133180499778465
3,0.9960649931388194,1.0645115083204593,0.9960649931388194
4,1.2505448406457371,1.310606528156472,1.2505448406457371
5,1.4852727359115314,1.586510502498197,1.4852727359115314
6,1.7644022289543257,1.7878170855142979,1.7644022289543257
7,2.0001409956403657,1.9985799814790635,2.0001409956403657
8,2.2505020450826843,2.2002508284226634,2.2505020450826843
9,2.5011450292362722,2.460504348835272,2.5011450292362722
10,2.7793252579841594,2.7039572296296006,2.7793252579841594
11,2.991722527349485,2.961595436110459,2.991722527349485
12,3.2313246128374082,3.2332158049757376,3.2313246128374082
13,3.535408901294999,3.437146670490049,3.535408901294999
14,3.7553949650017744,3.626672061827839,3.7553949650017744
15,3.9768730666087597,3.8134138058844385,3.9768730666087597
16,4.207963995131768,4.008252036376626,4.207963995131768
17,4.465971208367091,4.3276961076224945,4.465971208367091
18,4.72937252830471,4.590070750494526,4.72937252830471
19,4.974433100586996,4.8197101372852025,4.974433100586996
20,5.214809310881773,5.028132560749919,5.214809310881773
21,5.473596913619611,5.292762423740519,5.473596913619611
22,5.769873342143358,5.516114811791498,5.769873342143358
23,6.052548545522244,5.76103923691542,6.052548545522244
24,6.357808308048272,6.004935228256892,6.357808308048272
25,6.671053459325529,6.259536536810348,6.671053459325529
26,6.938600443136534,6.522043564285289,6.938600443136534
27,7.19912793363662,6.767447264144408,7.19912793363662
28,7.398794379666344,7.001720869971136,7.398794379666344
29,7.669489658120614,7.267144133908731,7.669489658120614
30,7.888251637375843,7.573589936882165,7.888251637375843
31,8.147594188819886,7.843056873666977,8.147594188819886
32,8.457562222312918,8.142677626146433,8.457562222312918
33,8.643937209306506,8.397475550722667,8.643937209306506
34,8.919222797347945,8.596169700947609,8.919222797347945
35,9.119673440792123,8.834431561684337,9.119673440792123
36,9.336981806390906,9.063714055182169,9.336981806390906
37,9.634486204267429,9.245828259636918,9.634486204267429
38,9.844107081712465,9.46326730305325,9.844107081712465
39,10.023209809380877,9.735764988952349,10.023209809380877
40,10.261633493026782,9.989033982204223,10.261633493026782
41,10.481695738641168,10.30255406875241,10.481695738641168
42,10.779511890587944,10.53063396258717,10.779511890587944
43,10.99539509173508,10.80066055916294,10.99539509173508
44,11.302078682080792,11.086256080642972,11.302078682080792
45,11.610927682034738,11.35423984418458,11.610927682034738
46,11.900337505491619,11.60567154128549,11.900337505491619
47,12.128685737207112,11.883716998813853,12.128685737207112
