Time(Iteration),UpperConfidenceBound,ThompsonSampling,PerturbedHistoryExploration
0,0.3712019902554816,0.34626530971293973,0.3712019902554816
1,0.6946696690997187,0.7354010964090947,0.6946696690997187
2,1.0450764015319092,1.013828693413687,1.0450764015319092
3,1.379896071003753,1.235471258837816,1.379896071003753
4,1.7725167369632415,1.609932819885876,1.7725167369632415
5,2.2132211514087805,1.962261255325411,2.2132211514087805
6,2.554043066848336,2.3806469198947955,2.554043066848336
7,3.000415738037183,2.785349257732846,3.000415738037183
8,3.3626572303239435,3.2049920639789833,3.3626572303239435
9,3.7267666941545605,3.5540123972291573,3.7267666941545605
10,4.005186020148932,3.9305884133266504,4.005186020148932
11,4.339415615721853,4.3065795241281535,4.339415615721853
12,4.78895752299842,4.641729534173921,4.78895752299842
13,5.257010152937175,4.998509755113582,5.257010152937175
14,5.610595682091519,5.407371943368075,5.610595682091519
15,5.929681272729674,5.878767618957946,5.929681272729674
16,6.338604093106177,6.379613204862492,6.338604093106177
17,6.758280892418094,6.7362850106200245,6.758280892418094
18,7.094675350363863,7.1041329958994925,7.094675350363863
19,7.397324218301795,7.462245168710638,7.397324218301795
20,7.793275197849789,7.866031547919844,7.793275197849789
21,8.18685094678358,8.178242729513684,8.18685094678358
22,8.496235883124495,8.405316004447021,8.496235883124495
23,8.90967749847405,8.732319791118355,8.90967749847405
24,9.276122437612058,8.930478392730546,9.276122437612058
25,9.316114385815059,9.059480133502541,9.356100552128094
26,9.451689533543428,9.172017129766461,9.544439317747972
27,9.500335775757696,9.26320150727182,9.714403908135797
28,9.558991476948648,9.339006003715317,9.871572129603631
29,9.641712358150572,9.3975548284245,10.01093387889204
30,9.711512699259881,9.576942462536294,10.184977735585937
31,9.7841738711816,9.641271725228307,10.324383974518003
32,9.835139990982249,9.83423969643292,10.483633110211652
33,9.882186859095013,9.951263602630457,10.65006101721752
34,9.947658181602963,10.011435451616515,10.766076252302252
35,10.039366367161628,10.041102998337463,10.939210602555653
36,10.07629788207658,10.109385565621322,11.142092201570158
37,10.091830474647058,10.188039875757797,11.331106392693927
38,10.115040278417949,10.26088975477317,11.449110984285756
39,10.158366989371633,10.275021868254079,11.671647763843438
40,10.204616378922076,10.386156741755563,11.785128129120883
41,10.252080398147045,10.496988204636088,12.009846242979346
42,10.305937174125091,10.54974344379067,12.230187759885137
43,10.362193533871293,10.573548711571304,12.41812588023572
44,10.404367858705267,10.590419084345543,12.598597924081613
45,10.438186756553126,10.626542124954842,12.801765616092998
46,10.514383097865275,10.655378604693858,12.981066628536833
47,10.541738314423853,10.688670970347484,13.204105758857455
48,10.569023587878931,10.736311023245381,13.39481800354622
49,10.578894317273928,10.784089749366256,13.606266618423987
50,10.646820019868896,10.82927246461561,13.772900258185203
51,10.720076295859005,10.878130564591702,13.965170719870283
52,10.773487254895675,10.921551182202828,14.180919732923021
53,10.8128720000792,10.928087792378374,14.323121082524178
54,10.848966464468988,10.97944476130662,14.53627650198735
55,10.865069971903628,11.030197437852534,14.691367518240327
56,10.884170491978246,11.06454815622978,14.88575878343552
57,10.895815291202378,11.110928971495012,14.996211921219219
58,10.897192788761124,11.165243038612205,15.180974300406291
59,10.914942196327521,11.190328281608917,15.423600145052376
60,10.92599390635679,11.194174050471187,15.607446757557321
61,10.937045616386062,11.196997832914366,15.790824902930458
62,10.949962906069874,11.225384173454213,15.967836246023762
63,11.001788293547772,11.260213382925986,16.2277553449504
64,11.047110767894093,11.261420735460572,16.428890263731375
65,11.09146512392256,11.288265615242878,16.651678590735376
66,11.094767921446469,11.402935419719118,16.87549960226371
67,11.121970908847818,11.409366038674717,17.09993299166774
68,11.151475273461285,11.44554316189179,17.228879303164835
69,11.203441178490326,11.470173753685284,17.42830278834059
70,11.206743976014234,11.491581815332092,17.5457293492278
71,11.253386288120794,11.539445649920378,17.775526257208984
72,11.291262055845063,11.545833800691154,17.933936011473435
73,11.339480088395542,11.572394180692854,18.211218488325727
74,11.362073139537822,11.584779910599897,18.24784610615865
75,11.366583289596315,11.613691086614411,18.404478965125115
76,11.382103901172464,11.62012170557001,18.494662560406226
77,11.433023347138356,11.621329058104596,18.73273102883001
78,11.48588503989571,11.63112993791831,18.879425503500045
79,11.548931359866694,11.658679948898572,19.197004474256428
80,11.564061957147231,11.662711083876337,19.363139739820916
81,11.574250688541428,11.67047673220586,19.50590913042449
82,11.591582405371177,11.673779529729767,19.69702698965633
83,11.59350770533634,11.675157027288511,19.902682269090043
84,11.59350770533634,11.680210148685367,20.039390510824404
85,11.59350770533634,11.690777893838678,20.291850062269404
86,11.59350770533634,11.694809028816444,20.437656781079163
87,11.59350770533634,11.714304006607623,20.782778523181424
88,11.59350770533634,11.720840616783168,20.96838924960843
89,11.622720862232523,11.723184630198492,21.164493529536607
90,11.622720862232523,11.726906141172563,21.292208821779944
91,11.634913463863075,11.739233991062108,21.514336126112653
92,11.645180765528462,11.755279682736735,21.71908600975075
93,11.647106065493626,11.759001193710805,21.940425801196255
94,11.649031365458788,11.767664570571217,22.127459655859298
95,11.650956665423951,11.76911085545565,22.277922464292594
96,11.652881965389113,11.796728626816705,22.436178240428138
97,11.657206749332111,11.840546155695147,22.591619614968135
98,11.687833659252814,11.859797318708491,22.78467833432007
99,11.738827604833357,11.867562967038012,22.91397313593353
100,11.75763548299898,11.870147817131343,23.12537690228664
101,11.761960266941978,11.871594102015777,23.26206825317109
102,11.803171061191764,11.872971599574523,23.41593964579248
103,11.836006835949712,11.874417884458957,23.59308381833653
104,11.84615523243291,11.895283708564872,23.838901885039228
105,11.896422442144303,11.895283708564872,24.03165885050266
106,11.92252133016854,11.91771361416179,24.238458355683978
107,11.927264827561698,11.947698036576059,24.464168606013608
108,11.933933624920021,11.975475203348001,24.587500684088234
109,11.93825840886302,11.977819216763326,24.772822124696752
110,11.952599159561446,12.024335101792303,24.93055713727851
111,11.956868472941933,12.02571259935105,25.0429131662301
112,11.980112804147788,12.02948958088763,25.306651839503164
113,11.984856301540947,12.0333353497499,25.499627304237357
114,12.01919920318839,12.035679363165224,25.689801112450038
115,12.03717019482818,12.037125648049658,25.965980807818976
116,12.057485199883294,12.04073248456208,26.143846855813145
117,12.074161980246476,12.08300217585405,26.349560645310884
118,12.107293659636031,12.084379673412794,26.53526093133805
119,12.155960553694314,12.084379673412794,26.74651985502093
120,12.157885853659476,12.09076782418357,26.942786582303295
121,12.157885853659476,12.098516736688932,27.07941524103172
122,12.17917784321447,12.104467586616678,27.23233565301722
123,12.21389702224435,12.105913871501112,27.392252797386995
124,12.232518918839016,12.108257884916437,27.532943659652553
125,12.232518918839016,12.138104862311518,27.660126196128935
126,12.273912519743208,12.139551147195952,27.83675884680099
127,12.273912519743208,12.162289969501852,27.986244872000714
128,12.273912519743208,12.162289969501852,28.136302563962964
129,12.301415483722963,12.162289969501852,28.294134333694593
130,12.316974836442665,12.169575848803518,28.36108671028913
131,12.332534189162365,12.173900632746516,28.521549272605633
132,12.384905767414507,12.173900632746516,28.73744026766269
133,12.387305251392343,12.175825932711678,28.929381074009417
134,12.389704735370177,12.178169946127003,29.05461821194037
135,12.392104219348013,12.178169946127003,29.210236279419206
136,12.39450370332585,12.181891457101074,29.336887479869414
137,12.396903187303684,12.181891457101074,29.478574601298277
138,12.434907517397345,12.209696561951919,29.60934561680014
139,12.434907517397345,12.21463842783826,29.76580811135828
140,12.434907517397345,12.216982441253585,29.93229760891627
141,12.472896926184834,12.21932645466891,30.088725204417102
142,12.472896926184834,12.22304796564298,30.277051900605755
143,12.510849917408256,12.227317279023467,30.4775823483706
144,12.518598829913618,12.233853889199013,30.727303242156317
145,12.532844701440931,12.233853889199013,30.90953019770011
146,12.532844701440931,12.235300174083447,31.053739194390158
147,12.574009179074565,12.237644187498772,31.23457096209635
148,12.574009179074565,12.24101577234837,31.335138576890717
149,12.591806416551787,12.243359785763694,31.491309142076318
150,12.623422945501947,12.259421090834199,31.7260965373502
151,12.65906492399663,12.269679211983814,31.93715867902476
152,12.667419518925907,12.277662107043794,32.08486831351236
153,12.690663850131763,12.308290016826557,32.27034017369993
154,12.709145223504331,12.310634030241882,32.512875362717
155,12.74488969275817,12.318616925301864,32.702963628587945
156,12.746267190316916,12.330082398986065,32.88742688157326
157,12.779061184156863,12.353718401956382,33.06898545618947
158,12.80572071141533,12.356117885934218,33.25919748002711
159,12.830172588779822,12.358461899349543,33.37603426538321
160,12.84043989044521,12.358461899349543,33.574608915564426
161,12.885125811663752,12.381980775352039,33.6915818622321
162,12.885125811663752,12.39086139894291,33.85693162410281
163,12.894857904151774,12.421247510210234,34.05872628468637
164,12.894857904151774,12.429230405270214,34.30125341951923
165,12.966619240358076,12.443981885668233,34.45042582066863
166,12.985719041925714,12.482590998049604,34.66603873259978
167,12.995811967846402,12.515516865075616,34.880227845927216
168,13.003560880351765,12.533418048986427,35.00390606880257
169,13.011309792857128,12.533418048986427,35.19602591196239
170,13.013709276834962,12.56768881330348,35.37758878840244
171,13.02105062669914,12.56768881330348,35.526542111750146
172,13.054836804367023,12.569135098187914,35.715059393219335
173,13.078355680369517,12.572856609161985,35.823387539500246
174,13.103081908906598,12.575256093139819,35.96269226666041
175,13.104289261441181,12.584446340734385,36.14032270447261
176,13.117237512446934,12.596464566620234,36.3166992881241
177,13.120788878396842,12.59880858003556,36.40528452354437
178,13.124340244346751,12.621556274412324,36.52644000829633
179,13.148674091999515,12.64065607597996,36.72133158936185
180,13.153602955508168,12.64065607597996,36.93194248007218
181,13.153602955508168,12.673173357476603,37.07219580377069
182,13.153602955508168,12.702214259536959,37.25462356883286
183,13.153602955508168,12.714856947179772,37.429869081209354
184,13.159752173929096,12.721525744538095,37.602034829402925
185,13.195108522513328,12.756937781129526,37.7749599880235
186,13.195108522513328,12.81402118896709,37.88171687832637
187,13.21452806173481,12.81402118896709,37.99673224072554
188,13.21452806173481,12.847845182708038,38.09952283853961
189,13.21452806173481,12.85650855956845,38.22262463272968
190,13.21452806173481,12.86486315449773,38.356691098315835
191,13.248277040925199,12.882438417338927,38.57254455979319
192,13.248277040925199,12.88388470222336,38.71333022327455
193,13.26773743956773,12.901974632958403,38.82266607387492
194,13.29129626811615,12.903420917842837,38.99241008763175
195,13.310396069683787,12.904798415401581,39.14210207262178
196,13.310396069683787,12.904798415401581,39.448199282816105
197,13.310396069683787,12.920357768121283,39.552474477912575
198,13.310396069683787,12.923909134071192,39.5758892791357
199,13.319352334723735,12.949142533740135,39.68187017577845
200,13.350165120192258,12.949142533740135,39.83688229683746
201,13.364916600590277,12.969808644975704,39.9387742245538
202,13.364916600590277,12.971254929860137,40.13735667935927
203,13.39585460256813,12.971254929860137,40.279494024638176
204,13.409882499160457,12.972701214744571,40.37816181812704
205,13.42128332424584,12.974147499629007,40.45976708330505
206,13.42128332424584,13.00165046360876,40.53774388568296
207,13.429852437289622,13.018745957422103,40.615117951274435
208,13.438421550333405,13.035896921797956,40.7911747209931
209,13.446990663377187,13.038240935213281,40.92735199271213
210,13.483575670615384,13.039687220097715,41.00460060724874
211,13.50267619069,13.04203123351304,41.1669646413055
212,13.50267619069,13.045752744487109,41.39889997940817
213,13.50267619069,13.082721346977848,41.47156349349386
214,13.50267619069,13.082721346977848,41.56215437596472
215,13.50267619069,13.085065360393173,41.75077060061056
216,13.528098353736635,13.0950119709957,41.824477482918596
217,13.548502034698075,13.104744063483722,41.912693608808304
218,13.568905715659515,13.107143547461556,42.14680249996373
219,13.568905715659515,13.117236473382244,42.33257335096849
220,13.577169147088545,13.118682758266678,42.473059599528156
221,13.585432578517578,13.120129043151113,42.66044868006311
222,13.585432578517578,13.126250038103015,42.86368818145948
223,13.585432578517578,13.129971549077084,43.04920543299101
224,13.609691434914154,13.129971549077084,43.194766637579875
225,13.612035448329479,13.131417833961518,43.3495813807134
226,13.639500073401035,13.139772428890797,43.42944428167697
227,13.639500073401035,13.143618197753066,43.487119405487846
228,13.640877570959779,13.143618197753066,43.64400648740299
229,13.654866383599236,13.179340280843473,43.806269250380446
230,13.654866383599236,13.180786565727908,43.9888200916687
231,13.668894280191562,13.180786565727908,44.14309130204713
232,13.668894280191562,13.184632334590177,44.21255389031997
233,13.680090682949942,13.184632334590177,44.40218640490217
234,13.696219660906703,13.18607861947461,44.487239601956404
235,13.697597158465447,13.225859637315574,44.5620238498937
236,13.697597158465447,13.229705406177843,44.673703529260735
237,13.742838195484058,13.232104890155677,44.820573469406135
238,13.742838195484058,13.232104890155677,44.99655913042615
239,13.742838195484058,13.25390160556363,45.14036120716294
240,13.742838195484058,13.256301089541463,45.31553471760624
241,13.742838195484058,13.257747374425898,45.40216209161777
242,13.742838195484058,13.257747374425898,45.56799287324767
243,13.755253646217321,13.257747374425898,45.708363569091816
244,13.755253646217321,13.260091387841223,45.888748679337056
245,13.773698821869782,13.268074282901201,45.96077571587114
246,13.776098305847617,13.27089806534438,46.057053375005154
247,13.778497789825451,13.27089806534438,46.16513009205745
248,13.785839139689628,13.318038737617808,46.363972876224416
249,13.793180489553805,13.319485022502244,46.43781154380265
250,13.79557997353164,13.319485022502244,46.59463194275341
251,13.797979457509474,13.320931307386678,46.79846081128487
252,13.800378941487306,13.322377592271113,46.90130031261431
253,13.80277842546514,13.322377592271113,46.994116113376386
254,13.805177909442975,13.323823877155547,47.063925226565736
255,13.807577393420809,13.335002254528003,47.14473302526592
256,13.809976877398643,13.337401738505838,47.26228010189555
257,13.845170355216425,13.377565165647436,47.36700819008317
258,13.847569839194259,13.37990917906276,47.5177945907689
259,13.847569839194259,13.37990917906276,47.67355045005612
260,13.875210248193202,13.381355463947196,47.85363299091058
261,13.875210248193202,13.402254450824259,47.925623358163605
262,13.887625698926465,13.403700735708693,47.98704282461688
263,13.89416230910201,13.406100219686527,48.20049991728037
264,13.89416230910201,13.408444233101852,48.3511589808074
265,13.919183218126502,13.41229000196412,48.477596547005135
266,13.942421146515974,13.41229000196412,48.52278699951039
267,13.942421146515974,13.413497354498706,48.612382800259404
268,13.942421146515974,13.413497354498706,48.736532606846694
269,13.942421146515974,13.41494363938314,48.867971551107026
270,13.96784330956261,13.41494363938314,48.89723309394988
271,13.98532779672619,13.418789408245408,48.94088971463525
272,14.010977046280981,13.42735852128919,49.07550561757475
273,14.013376530258816,13.428804806173625,49.18071706025201
274,14.01577601423665,13.428804806173625,49.239933746607775
275,14.018175498214484,13.432650575035893,49.401206445014225
276,14.020574982192318,13.434096859920327,49.58611972608773
277,14.024899766135315,13.435543144804763,49.7258163626151
278,14.050404328989464,13.436989429689197,49.87318823791013
279,14.050404328989464,13.488339573037953,49.99674658172471
280,14.050404328989464,13.524114325657289,50.02487041329174
281,14.084861465249181,13.525560610541723,50.190793403442086
282,14.084861465249181,13.546107415500774,50.36287609569954
283,14.091398075424726,13.546107415500774,50.49526392876545
284,14.092844360309162,13.546107415500774,50.66835610687453
